,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tumor,project
TCGA-BR-4280-01,0.6220079059957953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07921835654900061,0.0,0.0,0.07654378217075088,0.0,0.0,0.0,0.0,0.0,0.0,0.00011943890121784851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056592542731719965,0.0,0.0,1.8669545380354002,0.0,0.0,0.0,0.0,0.0,0.036551425627141615,0.0,0.0,0.0,0.0,0.0,0.2708030810473037,0.0,0.0,0.0,0.11634084390827946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009211780772083231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02660244111693751,0.0,0.0,0.0,0.02205400133150819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712080582380386e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004628983459998751,0.002124020287769972,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4292-01,0.8293927713668571,0.0,0.0,0.0,0.0,0.01055510934689338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017163706076693885,0.0,0.0,0.0,0.0,0.0,0.9384606380496265,1.0553464779684487,0.0,0.0,0.0,0.0,0.00024204240065359915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006804799964155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038656738235349797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041595652205192305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4294-01,0.13231277503329086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01085600462688975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.013356415390516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4357-01,0.8888135427506979,0.0,0.0,0.0,0.0,0.013071730570441299,0.0,0.005045120464859304,0.0,0.0,0.0,0.0,0.0,0.00026378356031530204,0.0,0.0,0.0,0.0,0.013566391434154751,0.0,0.0,3.008684413765658,0.0,0.0,0.053181560424701645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009673608304807456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001829305050495234,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4363-01,1.0486495830594256,0.0,0.0,0.0,0.0,0.03403807390514495,0.0,0.020825371305622127,0.0,0.0,0.0,0.0,0.0,0.000755723483373464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046029144291284,0.0,0.0,0.0,0.0,0.0,0.0,0.0008276964433899834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019628168641920222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.468053485503201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004955110458944294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4367-01,1.4967944408659752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142414885073039,0.0,0.0,0.0,0.5153491469648288,0.0,0.0,0.0,0.0,0.0,0.0,0.012604230226969437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4368-01,1.3404071279275074,0.0,0.0,0.0,0.02522005221035686,0.0,0.0,0.0,0.0,0.09602650376148339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009211570650958463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051414319660055566,4.315820826109472,0.0,0.0030072991287633816,0.0,0.0,0.0,0.0,0.024347518823905324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005737991398340051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005968428436260175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005099635089973099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836187781055508,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4369-01,0.5050054024365801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005944135817099721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019084318189239468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009163510679218693,0.0,0.0,0.0,0.0,0.4861253908480965,0.0,0.008698282355261558,0.31530168004085857,0.0,0.2254712411121938,0.0,0.29673018247639593,0.0,0.0,0.0,0.03585335207853439,0.003355051670460242,0.03316568242562277,0.0,0.0,0.0,7.843605317070706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119153205691393e-05,0.0,0.00010345695160116685,0.0,0.0,0.0,0.0,0.0,0.0007969737555897819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001188573872405345,0.0,0.0,0.0,0.0034437201039620425,1.7997357485035752e-05,1,STAD
TCGA-BR-4370-01,0.747435953576919,0.48464022698572395,0.0,0.0,0.0,0.2518649457570153,0.0,0.032098085122522706,0.0,0.0,0.0,0.21222424945925866,0.4277621821583539,0.0,0.0,0.0,0.0,0.0,0.07118746805720293,0.0,0.0,0.0,0.05303980054844071,0.07004170057620253,0.0,0.0,0.0,0.0,0.0,1.2088945889067946,0.0,0.0,7.381891271762671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012582142822996637,0.01942412847206289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17244225822022316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742328360417198,0.0,1,STAD
TCGA-BR-6452-01,1.2502351714692097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712002609043641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846572308212782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4230502235363454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12541375119954104,0.0,0.0,0.40414825640757107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
