patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tumor,project
TCGA-BR-6565-01,0.8442271305986017,0.22569208291685652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047375041237863545,0.0,0.21817149784939607,0.0,0.0,0.0,0.002393572696890758,0.0,0.0,0.0,0.0,0.0,0.0,0.2373639124885024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14320009541888098,0.0,0.5205703082411097,0.0,0.0,0.0,0.0,0.006270069592142618,0.0,0.0,0.0,2.2205158075847775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006528297657742582,0.0,0.0,0.0,0.011257732768897891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652097153098198,0.0,0.0,0.0,0.0,0.02568768750669067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03443298014764492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6520-01,1.2886921349159375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01170289583255366,0.0,0.0,0.028668352530360222,0.0,0.0,0.0,0.0,0.020244217489491182,0.0,0.0,0.0,0.0,0.0,3.114663918653881,0.0,0.0,0.00022381699498963105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003146090860222202,0.0031544121527308103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0111252040817124e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-HU-A4H0-01,0.6181991834710505,0.0,0.0,0.0,0.0,0.0,0.0003705982909897563,0.0,0.0,0.0,0.0,0.0,0.0001550711562913708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019454729692880566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888415535036486,0.0,0.0,0.023280511071127538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791472126875485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.049775459437954,0.0,0.0,0.0,0.0,0.0,0.0,0.014785035584819273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003806195074370938,0.0,0.0,0.006740198662840825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-5730-11,1.1987423228443814,0.0,0.0,0.0,0.0,0.23443434846445585,0.0,0.0,0.0,0.0,0.023297984794871034,0.0,0.39359122908110605,0.0,0.0,0.0,0.0,0.0,0.11244880342887818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021634100882331,0.0,0.0,0.0,0.0,0.0,0.0,1.6378005818877468,0.13833752426406695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12414663470049765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658767310191655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,STAD
TCGA-BR-6705-01,1.116370588478079,0.0,0.0,0.0,0.0,0.0,0.01573711916304203,0.0,0.0,0.0,0.0,0.0,0.2829187185794551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08125286141822569,0.14493718709232592,8.172943424940566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006653731471966625,0.0,0.0,0.0,0.0,0.0,0.029787902942512386,0.0,0.0,0.0012259274428226123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025231642435249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036208287756636167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6522-01,1.0948849406306524,0.0,0.0,0.0,0.0,0.3514706069956098,0.0,0.0,0.0,0.01673520659311783,0.06066543540539106,0.0,0.29013929263147803,0.0,0.0,0.0,0.019110023679264107,0.0,0.10851469015430197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805238335958857,0.0,0.012892490500240609,0.0,0.07212522336386294,0.0,0.0,0.0,0.0005105578574054841,1.4407298621390439,0.0,0.5547441389240416,0.6802497548492645,0.0,0.0,0.0,0.0,0.0,0.5140160522357612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2214751815857766e-05,0.0,0.0,0.015299544543524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10606752544076439,0.30822267595933667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01131269781867807,0.0,0.0,1,STAD
TCGA-CG-5722-01,0.9492939435844119,0.0,0.0,0.0,0.0,0.0,0.0,0.0011408569829753656,0.0,0.0,0.00014546630537546249,0.0038043093437857907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003738517221118777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006977128142820833,0.013943815113539378,0.0,0.0,0.0,0.0,1.6215729259472115e-05,0.0,0.0,0.0,0.0,0.0,0.0021622086712462015,0.0,0.0,0.0138773477382232,0.0,0.0,0.0,0.0,6.573230720376052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006418767141601149,0.0,1,STAD
TCGA-CG-5717-01,1.0645950649778435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020260211284333255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004279059612699242,0.0,0.0,0.0,0.0,0.0,0.00014871748915243555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020176743111939538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04673550472382795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421699870396171,0.0,0.005282327556168481,0.0,0.0,0.0,0.00699884818403961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640207423180539,0.0,0.0,0.0,0.0,1,STAD
TCGA-FP-7998-01,0.8646709206839284,0.0,0.0,0.0,0.0,0.0,0.016278462733105663,0.0,0.0,0.0,0.0,0.0,3.1768504902993944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425464584773398,0.0,0.0,0.0,0.0,0.0,0.0415117902234331,1.0451813643437002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009350051384608874,0.0,0.0,0.3421375361072569,0.0,0.0,0.0,0.1281656215123755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434253414497978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-4474-01,0.9805346035664465,0.0,0.0,0.0,0.0,0.9924543929469967,0.05007164857595447,0.05394182582600566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717173253284185,0.0,0.0,0.0,0.0,0.0,0.437821618041679,0.0,0.03867141095008702,0.0,0.16274005332672062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5124646342359933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916972192284415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674484611099877,0.018141163235274694,0.0,0.0,0.0,0.06396013130657208,0.0,0.0,0.0,0.0,0.0,0.08915733372075653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014339525784374143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038764124506792834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6456-01,1.431977659797644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006493703328670106,0.0,0.2698325400835375,0.0,0.0,0.0,0.0,0.210542721817413,0.0,0.0,0.0,0.0,0.0,0.015412689775824287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.962172417833654,0.0,0.0,0.0,0.0303280264940705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08434169535851131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019214978250611456,0.0,0.0,0.0005923940878401258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6564-01,0.7742836160404266,0.0,0.0,0.08354684254158336,0.0,0.07580749735824331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013437430194644722,0.0,0.0,2.2722018713918235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43496184841192637,0.0,0.0,0.020028685358144106,0.0,0.0,0.15865445806919865,0.0,0.0,0.0,0.10246752587748469,0.0,0.0,0.12792512276538368,0.17251103584912217,0.0,0.0,0.0,0.0,0.03754664648769742,0.0,0.06053536265061104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08114736782293339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016820114626226623,0.0,0.0,0.17673938834570133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21087397557888463,0.004002749553254448,1,STAD
TCGA-F1-6177-01,0.4570642585445644,0.0,0.0,0.020270525282609676,0.0,0.0,0.00013361812284866918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029697710031304735,0.0,0.0,0.007819406787186399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021340180637834896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010372216068519144,0.0,0.835239252016291,0.0,0.0,0.0,0.0,0.0,0.0,0.0062545852103188795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012617034378039724,1,STAD
TCGA-BR-4255-01,1.0214898864857014,0.35480952780954605,0.0,0.0,0.0,0.0,0.0,0.09388657183579507,0.0,0.0,0.140678011903005,0.0,0.0,0.0,0.0,0.0,0.0,0.642180311630845,0.0,0.45239248541390936,0.01903792482911261,0.0,0.0,0.7577125481737831,0.18228952072661384,0.0,0.0,0.16263218568686078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004898715151379275,0.0,0.0,0.0,0.0,0.0,0.0,0.022496874412754046,0.0,0.3399893000779589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01130914828996909,0.0,0.0,0.0,0.0,0.0,0.29401867234346807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614267987262684,0.2512942960741588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CD-5799-01,0.6149420780085314,0.0,0.0,0.0,0.0,0.06461646529326623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05409299330625976,0.0,0.0,0.0,3.0611503622580045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038474244103078,0.0,0.5437788011325865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4367-01,1.627885782481599,2.523078453148766,0.0,0.0,0.0,0.0,0.05039409176581944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047269387891816284,0.0,0.45366356555102644,0.0,0.0,0.015810343607382666,0.0,0.3592693876590427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004849541996004238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015043912288196083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-B7-5818-01,0.41187542784307085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03417174021077248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8221620717652938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4279-01,0.8529293993486943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19001618398844825,0.0,0.0,0.0,0.0,0.0,0.0,0.005538004320942074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713683145426846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7743043044453497,0.0,0.0,0.3466019346639501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1080904326689345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-5721-01,0.6102793478680257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07844329760323356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.110121986726913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-7722-01,1.306373235053194,0.0,0.0,0.0,0.0,0.0371117698570968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743908960139784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940143899057431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04915902387562536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.995794596306029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6518-01,1.2846818753292233,0.0,0.0,0.0,0.0,0.0,0.0,0.003400362601405689,0.0,0.0322987376964952,0.0,0.0,0.0,0.0,0.0,0.0,0.12124732505207575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13454975007108477,0.0,0.0,0.0,0.052343652403634415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2271892029789087,0.0,0.0,0.0,0.0,0.0,0.032407562884770647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004416725774975502,0.0,0.0,0.0,0.0,0.009959518281788994,0.0,0.0,1,STAD
TCGA-CG-5732-01,0.610144693694805,0.0,3.116472359530997,0.0,0.0,0.0,0.07479986086562528,0.013651386732370936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020547234656610315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007490770951677593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004763186139905357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15037791803151868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044598238523860065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590756922462498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15356918060431812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15013841005076123,0.25753476080363386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6822-01,0.9048018500382746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004617498501474324,0.0,0.0,0.0007362692119173289,0.0,0.0,0.00017745124620096827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392948015632353,0.0,0.0,0.0,0.007702092758997914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032671302074087504,0.0,0.0,0.0,0.0,0.0,0.0,0.016077525638332053,0.0,0.0,0.024903050874514783,0.0,0.0,0.0005071783960858189,0.0,0.0,0.0,0.0,0.0,7.217851572575263,0.0,0.0,0.0,1,STAD
TCGA-BR-6457-01,0.8375845858567288,0.19513512638656108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012957523294283629,0.0,0.0,0.0,0.0,0.13983469912972504,0.0,1.3663244636609753,0.0,0.002854874359764398,0.0,0.0,0.02495781149248216,0.09431292429135525,0.0,1.1067666260176958,0.0,0.0,0.0,0.0,0.08103484642399546,0.24455381582671065,0.0,0.0,0.0,0.0,0.0,0.0,0.49807409657923596,0.0,0.001679516172018937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519311295707843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032567490914866465,0.024740768100113806,0.0,0.0,0.1397738649326142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05636781187043022,0.0,0.0,0.0,0.0,0.0,0.0,0.08258259261688472,0.0,0.0,0.0,0.0,0.03322215681804037,0.0,0.0,0.0,0.44052132812080763,0.4570393104968592,0.0,0.0,0.0,0.0,0.0,0.0,0.0085083153830034,1,STAD
TCGA-D7-6526-01,0.8705433476687717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034656304364962124,0.0,0.0,11.225346149380735,0.0004883136768576492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003461043960345681,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-IN-7806-01,1.013576599147152,0.0,0.0,0.0,0.0,0.0,0.0003579295597353658,0.001433237718674485,0.0,0.0,0.0,0.0,0.0009378380011974633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065231685992744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076657224027156185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008524043960441091,0.0,0.0,0.0014440031478765083,0.0,0.05559022867810576,0.03870624299336784,0.0,0.40528653724452773,0.021469348831978676,0.0,0.0,7.230010108220593,0.0,0.0,0.0,0.0,0.0015805987140378303,0.0,0.0,0.0016213205533053482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002708297449531445,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-5723-01,0.7694653266945578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009027503478275913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.962551459647174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004058921099133724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009546246969777819,0.0,0.0,0.0,0.0,0.0,0.0,0.015857229115718883,0.0,0.0,0.029569535985821883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-4306-01,0.8885634267093035,0.0,0.0,0.0,0.45538032804531303,0.0,0.0,0.13277523937495603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137245541646433,0.0,0.0,0.0,0.0,0.0,0.0,0.3476670994616445,0.22613722551548057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11928241935310273,0.0,0.6348073752884054,0.0,0.0,0.0,0.0,0.6555375787229328,0.0,0.0,0.01985590359618972,0.0,0.0,0.0,0.0,1.59176019665533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03015736430397909,0.0,0.0,0.0,0.3321077266619849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008158315346909775,0.0,0.0,1,STAD
