patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tumor,project
TCGA-BR-6565-01,0.5186034178095935,0.08945107617846604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014965791812711784,0.0,0.06867540619729796,0.0,0.0,0.0,0.0007446707234271295,0.0,0.0,0.0,0.0,0.0,0.0,0.04495557081552674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028272334527001924,0.0,0.6312223861369656,0.0,0.0,0.0,0.0,0.0045560023800277774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030938010687566278,0.0,0.0,0.0,0.002241821732904309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07807309720227074,0.0,0.0,0.0,0.0,0.06761672079548646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009963644055886275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6520-01,0.7916354751568723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003782792771451324,0.0,0.0,0.005145238217285098,0.0,0.0,0.0,0.0,0.00407939699046073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00027139138632917395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014909521250485702,0.0012897012309167736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966016571103489e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-HU-A4H0-01,0.37975587115740317,0.0,0.0,0.0,0.0,0.0,0.000552840186853127,0.0,0.0,0.0,0.0,0.0,4.8812859391678995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00368463120293228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004547251826829168,0.0,0.0,0.010277009399974963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022071839782396453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003252181737606566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002219278152783141,0.0,0.0,0.001984254637963038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-5730-11,0.7363798712075376,0.0,0.0,0.0,0.0,0.09626675959522338,0.0,0.0,0.0,0.0,0.07359841405628052,0.0,0.12389353237835661,0.0,0.0,0.0,0.0,0.0,0.06613690942351916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015719923624640232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04852338819618454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10116340202402459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016880004209934577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,STAD
TCGA-BR-6705-01,0.6857794327414356,0.0,0.0,0.0,0.0,0.0,0.023475855421218227,0.0,0.0,0.0,0.0,0.0,0.08905635296447084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015388896851066864,0.02601252908912326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009967414112041582,0.0,0.0,0.0,0.0,0.0,0.02164469703369697,0.0,0.0,0.00038020544521689075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04858636841301877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002111196625445391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6522-01,0.672580934370946,0.0,0.0,0.0,0.0,0.14432584921984476,0.0,0.0,0.0,0.007098520994338818,0.19164231898947065,0.0,0.09132922481477389,0.0,0.0,0.0,0.00594536993859964,0.0,0.06382305560410456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018956286656807937,0.0,0.0025979560323102897,0.0,0.010863367070235946,0.0,0.0,0.0,0.00016392068959598724,0.2844467142726902,0.0,0.6726601835019468,0.06327749591392551,0.0,0.0,0.0,0.0,0.0,0.03095000773206962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3795788951991734e-06,0.0,0.0,0.006163672950715766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015479538742413366,0.8113228027144084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009539240006768325,0.0,0.0,1,STAD
TCGA-CG-5722-01,0.5831453003645496,0.0,0.0,0.0,0.0,0.0,0.0,0.00040649027420160805,0.0,0.0,0.0004595285587368715,0.003961395051658344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007080569827025091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008460181852428875,0.0012970672868041454,0.0,0.0,0.0,0.0,4.292167218867424e-06,0.0,0.0,0.0,0.0,0.0,0.001320190440251289,0.0,0.0,0.0036767962037079402,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006069049806990987,0.0,1,STAD
TCGA-CG-5717-01,0.653974054220771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.504782478454196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002576513467293122,0.0,0.0,0.0,0.0,0.0,5.216427354830084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009249557791089817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165601774580559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020748346991626577,0.0,0.0015550703290620198,0.0,0.0,0.0,0.0007122191647099168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-FP-7998-01,0.5311619095080476,0.0,0.0,0.0,0.0,0.0,0.024283404963949366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578697722260559,0.0,0.0,0.0,0.0,0.0,0.010987821906895913,0.06293260914158286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014413753011932565,0.0,0.0,0.15684498212461728,0.0,0.0,0.0,0.03164758708132498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12305016047991371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-4474-01,0.6023362413496169,0.0,0.0,0.0,0.0,0.4075357091690742,0.07469440693006306,0.019219611132819694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15981089692441722,0.0,0.0,0.0,0.0,0.0,0.0785778156981991,0.0,0.021510413050577434,0.0,0.18195490863889122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986094804916001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236024757954805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22983002724192453,0.004435741668946246,0.0,0.0,0.0,0.009730394995615328,0.0,0.0,0.0,0.0,0.0,0.022015377053307094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010780611437219445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10203732753189977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6456-01,0.8796548721094506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020513631138059773,0.0,0.08493712275962595,0.0,0.0,0.0,0.0,0.09266021847277431,0.0,0.0,0.0,0.0,0.0,0.0029190884975338286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03677453159995747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02294201484632242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05057885491344962,0.0,0.0,0.00013664678410718476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6564-01,0.4756375566227287,0.0,0.0,0.026947800173696995,0.0,0.031129150534048126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008216045148728673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08587554951561623,0.0,0.0,0.001863087853948726,0.0,0.0,0.07003683690377502,0.0,0.0,0.0,0.031778969893049,0.0,0.0,0.01997228342604045,0.10533091620365898,0.0,0.0,0.0,0.0,0.017793590476699116,0.0,0.009331946209086792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178495334809715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009807304194323858,0.0,0.0,0.052030506603480256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019938480903783137,0.006387414800224346,1,STAD
TCGA-F1-6177-01,0.2807716999947021,0.0,0.0,0.0065382011828844155,0.0,0.0,0.00019932490191829883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044730138801501885,0.0,0.0,0.00398507629406974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009610461031144966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019836067520868726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014877618718809058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020133718347605875,1,STAD
TCGA-BR-4255-01,0.6274948141192749,0.14062564220575416,0.0,0.0,0.0,0.0,0.0,0.03345202676487048,0.0,0.0,0.44440232319711387,0.0,0.0,0.0,0.0,0.0,0.0,0.28262467332512203,0.0,0.2580481900120015,0.012384875009177843,0.0,0.0,0.14350707215819805,0.03271632046731261,0.0,0.0,0.03828558817722345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012966487199480893,0.0,0.0,0.0,0.0,0.0,0.0,0.007891022888678543,0.0,0.09007999160998276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015641953635874555,0.0,0.0,0.0,0.0,0.0,0.06634606072688007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014169240841932888,0.06288969315551693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CD-5799-01,0.3777550517525221,0.0,0.0,0.0,0.0,0.026533730108338087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031814864095071144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075960612789670754,0.0,0.6593640608150679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4367-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0751754117206097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057316937489424374,0.0,0.03491020248200745,0.0,0.0,0.011488223861910521,0.0,0.021632379528963065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017183782761883679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021955148112949279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-B7-5818-01,0.2530124854430483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006804829305178958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-4279-01,0.523949166782735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002617784202056,0.0,0.0,0.0,0.0,0.0,0.0,0.0024372853445234614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140739161905967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14171037902806946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10952877849749884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-5721-01,0.37489076594655013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09511715267984806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-BR-7722-01,0.8024968637920767,0.0,0.0,0.0,0.0,0.015239361682224076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9020337530864595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018062671709377948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017418923019143207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6518-01,0.7891719979093464,0.0,0.0,0.0,0.0,0.0,0.0,0.0012115579313241034,0.0,0.013700056007883397,0.0,0.0,0.0,0.0,0.0,0.0,0.03772157552491265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16314955530399852,0.0,0.0,0.0,0.02310671815312168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01148323946700175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004365695838798193,0.0,0.0,0.0,0.0,0.008398194379851643,0.0,0.0,1,STAD
TCGA-CG-5732-01,0.37480804873464874,0.0,1.0,0.0,0.0,0.0,0.11158273004200983,0.004864024166816604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008102283983523295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013444023662219258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009404071384719723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009054576614026281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02113538402253133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002050051804269258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054415436356657895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037574106083820946,0.026207339750790946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-D7-6822-01,0.555814087066334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027802947729325316,0.0,0.0,0.00015027460026294196,0.0,0.0,6.224295071863506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029306980714361792,0.0,0.0,0.0,0.0019018567414764386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003911609996203849,0.0,0.0,0.0,0.0,0.0,0.0,0.003824319093044805,0.0,0.0,0.002534192716599023,0.0,0.0,0.00014675886286247093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,STAD
TCGA-BR-6457-01,0.5145229443431155,0.07734009465422496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04093286062949658,0.0,0.0,0.0,0.0,0.05514028831782847,0.0,0.6013217755269437,0.0,0.0016284425250230382,0.0,0.0,0.008153082514402351,0.01786240925315388,0.0,0.1354183637978314,0.0,0.0,0.0,0.0,0.01753967973786281,0.03683424114126926,0.0,0.0,0.0,0.0,0.0,0.0,0.6039443947120816,0.0,0.00012924169823021062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12344366367210315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013120348926308511,0.0067298038846565775,0.0,0.0,0.019692646630003093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010779911591497672,0.0,0.0,0.0,0.0,0.0,0.0,0.21737901109583668,0.0,0.0,0.0,0.0,0.00338076439960005,0.0,0.0,0.0,0.03967458419299172,0.04517587728240612,0.0,0.0,0.0,0.0,0.0,0.0,0.01357720209054451,1,STAD
TCGA-D7-6526-01,0.5347693044788983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047933963917363764,0.0,0.0,1.0,0.0001074116334038822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4513568352504936e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-IN-7806-01,0.6226337314661134,0.0,0.0,0.0,0.0,0.0,0.0005339416006368649,0.0005106662815357099,0.0,0.0,0.0,0.0,0.00029520998991333685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001535632971712513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004615695688957346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040395977171267935,0.0,0.0,0.00021967936457795558,0.0,0.025484045166524916,0.015593446084839488,0.0,0.02313880930582155,0.00530136770470684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005600665992400458,0.0,0.0,0.00031006511777119914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016511920451376598,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-5723-01,0.47267771177506157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003973019999647377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018607178109778812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002512822206483557,0.0,0.0,0.0,0.0,0.0,0.0,0.0017673822685754796,0.0,0.0,0.002922789568234221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
TCGA-CG-4306-01,0.5458389257228785,0.0,0.0,0.0,0.2141790932278797,0.0,0.0,0.04730815892448759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19837763578979156,0.0,0.0,0.0,0.0,0.0,0.0,0.3887164470340326,0.04556874167538777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14463701094028258,0.0,0.04884953452559616,0.0,0.0,0.0,0.0,0.039471322037295364,0.0,0.0,0.004052645319782785,0.0,0.0,0.0,0.0,0.42173605206675197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036106258453704576,0.0,0.0,0.0,0.04846793964652312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006879360643451515,0.0,0.0,1,STAD
TCGA-B7-5816-01,0.7724239401898787,0.0,0.0,0.0,0.0,0.0,0.0001792681043423526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06797739242659132,0.0,0.006352215833448611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124469923478129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011264056649570668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007121973724890306,0.020255796380701605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02407387173441321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003352329975543516,0.0,0.0024016161920974257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,STAD
