,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-CG-4301-01,0.3289909,0.378706,0.49985757,0.7332791,0.56515396,0.69680536,0.26619178,0.46272284,0.86459494,0.5832068,0.3575275,0.80626035,0.16355336,0.60320735,0.1906426,0.75542474,0.45226586,0.572716,0.6740178,0.5542943,0.45930976,0.7698357,0.63902473,0.66639024,0.30174538,0.80145305,0.4985464,0.517914,0.31315568,0.16265796,1,STAD
TCGA-CG-4304-01,0.5101304,0.3988659,0.34066853,0.6642059,0.46971977,0.5561601,0.44902998,0.51070374,0.6107422,0.45649785,0.32739836,0.59272397,0.4267452,0.5353439,0.45558164,0.58889365,0.6244219,0.41934317,0.7051978,0.5142674,0.556808,0.55068856,0.41663814,0.5807504,0.31273,0.6449688,0.4344068,0.48505944,0.6291035,0.32636422,1,STAD
TCGA-CG-4305-01,0.5730306,0.44476727,0.4667339,0.6064428,0.4025054,0.62336457,0.47957456,0.5122903,0.6695431,0.6280573,0.43748045,0.6344567,0.36962774,0.44892633,0.37103957,0.7001926,0.4163014,0.5541225,0.60371196,0.45259804,0.37616187,0.6689837,0.5972273,0.541784,0.42216116,0.6301176,0.39483202,0.64821774,0.43615547,0.32690722,1,STAD
TCGA-CG-4306-01,0.7496681,0.47036204,0.49502036,0.48805463,0.2593351,0.57481694,0.62192965,0.49796975,0.57574534,0.67262506,0.53179383,0.538004,0.48713532,0.34883398,0.48601437,0.65765667,0.3496371,0.60007805,0.522388,0.3173176,0.28827262,0.5990131,0.58683,0.40294474,0.534137,0.5217745,0.3938908,0.77190226,0.466837,0.42734808,1,STAD
TCGA-CG-4436-01,0.8933011,0.2603486,0.2672533,0.43276733,0.2556259,0.388397,0.7751147,0.543115,0.1928801,0.3236453,0.4798081,0.31620944,0.8110664,0.40653497,0.8856694,0.2933576,0.67532825,0.28421378,0.64756805,0.21526542,0.5613278,0.116626605,0.06557517,0.19970563,0.4704706,0.378663,0.5002321,0.54306924,0.9938412,0.59070545,1,STAD
TCGA-CG-4437-01,0.8029027,0.5087174,0.47514877,0.4902501,0.263691,0.6017113,0.6737951,0.5933828,0.49701792,0.737216,0.5443585,0.5045804,0.52748287,0.27818114,0.48851252,0.70435333,0.3002563,0.55837166,0.5176872,0.36962774,0.23552012,0.626608,0.6253965,0.43674675,0.5610753,0.47432584,0.25279373,0.8087042,0.48005196,0.47149634,1,STAD
TCGA-CG-4440-01,0.7260803,0.24289235,0.39742458,0.47234195,0.29631537,0.45244208,0.6077412,0.40753055,0.4591878,0.3645288,0.4859016,0.48702592,0.5930791,0.508164,0.6968212,0.3761642,0.60156524,0.45066863,0.6197339,0.19385102,0.5335634,0.26436436,0.20777261,0.23618442,0.44384706,0.5270893,0.66928756,0.55207974,0.75077367,0.4395644,1,STAD
TCGA-CG-4441-01,0.7627002,0.47674128,0.34847492,0.523799,0.29096806,0.5044341,0.66215837,0.55402404,0.4453016,0.5503842,0.43756455,0.4410416,0.6060597,0.3625945,0.6031065,0.568476,0.52789557,0.4458931,0.6058655,0.39501008,0.4229287,0.48990005,0.43155962,0.44771576,0.461559,0.47717398,0.32810837,0.66031015,0.68702507,0.48303205,1,STAD
TCGA-CG-4442-01,0.8431337,0.30623755,0.5787611,0.35549802,0.1515634,0.5065575,0.67249435,0.35388178,0.5487095,0.57494795,0.6510651,0.52124166,0.5399573,0.3927583,0.6233656,0.48799032,0.33528453,0.66804755,0.4601866,0.04529044,0.29336494,0.3898844,0.42878854,0.12834609,0.61116815,0.49307245,0.6818402,0.7939562,0.5013593,0.45381308,1,STAD
TCGA-CG-4443-01,0.5015578,0.36423782,0.53001994,0.56259155,0.345012,0.54802084,0.39937788,0.27881882,0.8345925,0.49668053,0.44144183,0.68812394,0.3044651,0.5833521,0.39413303,0.58240837,0.50306714,0.6762696,0.5847,0.2835723,0.46595818,0.5896987,0.5129217,0.41773582,0.39719886,0.7108201,0.73038113,0.6066986,0.40205672,0.2509318,1,STAD
