,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,tumor,project
TCGA-CG-4466-01,0.30733132,0.21143085,0.062688835,0.25703454,0.6914995,0.7744142,0.613641,0.20918652,0.31994915,0.14129514,0.38260058,0.71601534,0.21709177,0.18241696,0.77065516,0.7639293,0.712146,0.72198546,0.7378638,0.8774498,0.8041152,0.28948504,0.7231436,0.50730896,0.64865136,0.30360427,0.47841546,0.39798355,0.25704122,0.25969884,1,STAD
TCGA-CG-4469-01,0.63592845,0.47246662,0.4599435,0.62181747,0.34224653,0.393251,0.23094362,0.66474134,0.680815,0.48307842,0.5009713,0.7536021,0.5941292,0.48744607,0.39442563,0.37600052,0.35799623,0.39328775,0.37576318,0.4963928,0.39764208,0.6354008,0.35834688,0.8022865,0.29719788,0.65930307,0.8158792,0.6561377,0.63665694,0.61921966,1,STAD
TCGA-CG-4472-01,0.20340529,0.18354891,0.052079,0.17378688,0.78608763,0.8477558,0.7395816,0.08706789,0.22474317,0.11690918,0.48164457,0.52272403,0.12187837,0.15224394,0.8501239,0.86701274,0.80141944,0.770368,0.8217152,0.922678,0.9235071,0.20718732,0.8101298,0.42244944,0.7561213,0.22313735,0.39269403,0.3577271,0.17085624,0.16807444,1,STAD
TCGA-CG-4474-01,0.35410932,0.17942414,0.047426336,0.3207964,0.62062585,0.7246293,0.5064952,0.272913,0.39938235,0.12793787,0.37588772,0.8802076,0.2619115,0.17777598,0.7217182,0.74442124,0.6502569,0.6788775,0.6845613,0.8708398,0.7571035,0.34793168,0.66312456,0.624311,0.5644951,0.36588722,0.6023017,0.45159614,0.32256263,0.31365678,1,STAD
TCGA-CG-4475-01,0.09941145,0.07773242,0.038096316,0.09708443,0.898899,0.9201845,0.83066547,0.046997637,0.13676839,0.052675426,0.4288233,0.6022187,0.04456673,0.0660368,0.9309092,0.9507042,0.8873504,0.8742468,0.9141493,0.9722128,0.9561011,0.11244635,0.89177537,0.3153253,0.8569338,0.13595681,0.3310301,0.23294854,0.10135206,0.07695055,1,STAD
TCGA-CG-4476-01,0.10767255,0.063082896,0.021332234,0.10894355,0.8865087,0.92004293,0.8145573,0.037464827,0.14828704,0.042334832,0.43831164,0.589528,0.046381675,0.066402756,0.92817396,0.9683818,0.87812436,0.8734971,0.910229,0.9775662,0.95044935,0.12037797,0.8861095,0.3321019,0.8432617,0.14176351,0.34358695,0.24497908,0.111022435,0.08371821,1,STAD
TCGA-CG-4477-01,0.025597163,0.00047326088,0.04558026,0.0683772,0.9367624,0.9489034,0.852718,0.073624045,0.10005391,0.00036977232,0.23745206,0.46946472,0.0,0.0054525584,0.95898175,0.95894253,0.9369563,0.9145652,0.9495401,0.99999994,0.99784744,0.060220085,0.9327348,0.28989175,0.9066175,0.08488448,0.23404106,0.12518969,0.06666366,0.033983555,1,STAD
TCGA-CG-5717-01,0.051849015,0.013132205,0.033967905,0.087070346,0.9188073,0.93975276,0.83750457,0.056123644,0.11936703,0.010149457,0.326537,0.49469543,0.011542715,0.026034221,0.94880503,0.974054,0.91508174,0.9001354,0.93659,0.993175,0.98731655,0.08181385,0.91569436,0.3143011,0.88300645,0.10516068,0.27276918,0.17020589,0.084843054,0.050870936,1,STAD
TCGA-CG-5718-01,0.47172788,0.38539258,0.1799261,0.40752563,0.5029813,0.59719753,0.42733842,0.39972848,0.4998932,0.26796216,0.45894676,0.86337143,0.4016147,0.3042883,0.601616,0.5683067,0.5459573,0.5324638,0.558778,0.7562446,0.6925448,0.4650758,0.55326855,0.7203723,0.46228993,0.4775982,0.6802652,0.5762454,0.41012806,0.43212914,1,STAD
TCGA-CG-5719-01,0.3277482,0.30330145,0.07618726,0.2563705,0.66935647,0.76075697,0.6340581,0.16685858,0.32388508,0.18914893,0.511438,0.5894798,0.2254425,0.23634396,0.757858,0.74882126,0.70215833,0.6679256,0.7180044,0.862637,0.85295486,0.31228244,0.71393806,0.5275712,0.6417227,0.32244432,0.48111144,0.47630525,0.2520209,0.27330267,1,STAD
TCGA-CG-5720-01,0.5631024,0.34233832,0.3043248,0.56080425,0.39438015,0.47224224,0.25202549,0.58545303,0.6404737,0.33516154,0.4576252,0.96802443,0.5132395,0.3615275,0.47688526,0.49386922,0.41794962,0.46575534,0.44853795,0.6304344,0.49947688,0.573832,0.42317766,0.8381125,0.3315637,0.59746647,0.83516335,0.61361045,0.57142186,0.54841864,1,STAD
TCGA-CG-5720-11,0.2539441,0.17632966,0.026811175,0.21183294,0.74917716,0.8339616,0.6928916,0.08363801,0.2617212,0.11810911,0.5138499,0.57174265,0.15271479,0.17312925,0.8297178,0.8812281,0.7620473,0.7667951,0.7991037,0.9131195,0.8631779,0.2409258,0.78060544,0.4441909,0.7099287,0.2521575,0.44065973,0.39552087,0.20892106,0.2021843,0,STAD
TCGA-CG-5721-01,0.52900666,0.4897812,0.30617544,0.46046546,0.44724196,0.51980287,0.39007574,0.48151642,0.5479257,0.3802447,0.48622108,0.77101034,0.4806493,0.393503,0.52730185,0.46590358,0.4901752,0.45873472,0.49038547,0.6567328,0.6132155,0.52468675,0.4923365,0.7240708,0.41967547,0.53907794,0.7132039,0.62321186,0.4695084,0.49591333,1,STAD
TCGA-CG-5721-11,0.39344338,0.47656682,0.08751089,0.24837723,0.62144065,0.7484076,0.6663308,0.084493145,0.32081944,0.2850672,0.6022751,0.325881,0.2618423,0.34564337,0.7359102,0.7011063,0.68431294,0.5997608,0.6844902,0.83251023,0.8665116,0.35003507,0.70451736,0.48423722,0.6289848,0.34621555,0.44953588,0.5877386,0.24087709,0.30563504,0,STAD
TCGA-CG-5722-01,0.37778074,0.35075286,0.07832376,0.28745636,0.6073867,0.72633797,0.5795585,0.19925317,0.36547488,0.21551561,0.4437744,0.5486864,0.26780182,0.2688286,0.71727324,0.688002,0.6644984,0.6199678,0.6712255,0.84582424,0.8256098,0.35548013,0.6774623,0.56819594,0.5916634,0.3616965,0.50427973,0.5202563,0.28160578,0.31800714,1,STAD
TCGA-CG-5722-11,0.09917148,0.13481808,0.04428243,0.06386384,0.9206742,0.9430273,0.8885287,0.0018945038,0.09878652,0.0679511,0.41248986,0.505561,0.05653818,0.085669175,0.9527833,0.9570575,0.9113799,0.89767575,0.93628585,0.97653174,0.9499144,0.09196918,0.9223935,0.22804305,0.8918291,0.10251731,0.264892,0.21339181,0.06757684,0.06268029,0,STAD
TCGA-CG-5723-01,0.38991833,0.406783,0.10255996,0.27719125,0.61971784,0.722558,0.60931164,0.20600706,0.35333836,0.24163361,0.4761113,0.5753383,0.28541106,0.28865495,0.7166568,0.659917,0.6663569,0.6193353,0.6706891,0.8294778,0.819892,0.35484552,0.6786509,0.53697395,0.6034716,0.35763744,0.47928813,0.51830184,0.27243623,0.32094,1,STAD
TCGA-CG-5724-01,0.39133093,0.30628732,0.13096681,0.33491215,0.5744371,0.66356134,0.48964548,0.33626327,0.42974216,0.2096521,0.37653893,0.8842414,0.32861495,0.23346679,0.67002195,0.6343087,0.6189747,0.60005254,0.6298402,0.8205687,0.74377334,0.39237458,0.62424964,0.6468407,0.53530514,0.41076687,0.64283586,0.50440335,0.3429964,0.35729057,1,STAD
TCGA-CG-5725-01,0.13803005,0.2008432,0.064288504,0.070610315,0.90640956,0.92989373,0.8942431,0.0052081496,0.10295488,0.11100364,0.42963946,0.47814447,0.085625045,0.1286132,0.9361045,0.9170382,0.8951562,0.88242376,0.9181089,0.94783866,0.91905653,0.110092804,0.90834355,0.2002643,0.88198286,0.11621541,0.24825338,0.23592943,0.07530005,0.08453862,1,STAD
TCGA-CG-5726-01,0.7608287,0.6633077,0.58714557,0.6972606,0.26227212,0.30958128,0.20695192,0.69814885,0.7374162,0.6533922,0.6562406,0.52704126,0.69982505,0.6583787,0.30228615,0.26678127,0.2713567,0.30032116,0.2856909,0.35735863,0.2853651,0.7268476,0.27700245,0.7747965,0.23467839,0.7417705,0.8159183,0.76861244,0.7130071,0.7159364,1,STAD
TCGA-CG-5728-11,0.2815906,0.32845214,0.0638456,0.19036749,0.72726357,0.8188932,0.73661196,0.04773076,0.2477658,0.19782847,0.5680051,0.38415915,0.17568502,0.24706605,0.8141251,0.8141701,0.76279056,0.7045143,0.7754997,0.8873697,0.9069821,0.25919443,0.77967227,0.4155731,0.71828043,0.2632865,0.39951,0.46296608,0.18549225,0.2166015,0,STAD
TCGA-CG-5730-11,0.24863118,0.1291168,0.02178201,0.21517974,0.7674366,0.84250206,0.6883821,0.10412234,0.25893706,0.09172416,0.475398,0.66880506,0.15600757,0.1469916,0.838916,0.90044236,0.7643868,0.8063245,0.81335783,0.9172416,0.82275677,0.22870494,0.7851727,0.42349336,0.7144446,0.23948294,0.43910322,0.3499586,0.2146064,0.19645017,0,STAD
TCGA-CG-5732-01,0.2763388,0.17973848,0.046945773,0.24374202,0.7169063,0.79961985,0.6442614,0.15186936,0.29883677,0.12455216,0.46841836,0.6362318,0.18072253,0.17478481,0.79639846,0.8307584,0.7326629,0.73898023,0.76526964,0.89373034,0.8417155,0.26876044,0.7465136,0.498332,0.67381775,0.2829422,0.468466,0.4010415,0.24050298,0.23276855,1,STAD
TCGA-CG-5733-11,0.2956707,0.3508897,0.06765043,0.19608682,0.7159389,0.81116766,0.7320299,0.048136115,0.25481278,0.211,0.5819267,0.37289834,0.18604562,0.26180124,0.8055798,0.80179656,0.75392514,0.6917822,0.76535624,0.879773,0.90308744,0.2698381,0.771511,0.42050287,0.70916057,0.27263793,0.4040418,0.4802987,0.19089907,0.22677769,0,STAD
TCGA-CG-5734-01,0.4592766,0.31328127,0.1404705,0.419984,0.49407405,0.6004195,0.3890797,0.4005531,0.5188403,0.22491728,0.45406252,0.9465192,0.3832442,0.26776582,0.60509384,0.60541165,0.54030716,0.53742206,0.5609064,0.7832265,0.7014526,0.46733242,0.548156,0.77525747,0.44320524,0.48548383,0.73561025,0.5817104,0.42270318,0.4286621,1,STAD
TCGA-CG-5734-11,0.24258786,0.14351912,0.023721509,0.20885324,0.7649615,0.8428617,0.6953549,0.09348373,0.25473243,0.09949175,0.48288596,0.614162,0.14738064,0.15320468,0.8391023,0.8945014,0.76957494,0.79232097,0.8118153,0.9187321,0.84827065,0.22805394,0.7883554,0.42937806,0.71905553,0.23977345,0.43180028,0.3624183,0.20695809,0.1929864,0,STAD
TCGA-D7-5577-01,0.8612537,0.813941,0.7495192,0.8137903,0.12504286,0.15984148,0.0840404,0.8586483,0.86424756,0.79807746,0.72424585,0.44013536,0.8252724,0.7807213,0.15957981,0.091546476,0.15365541,0.12957907,0.14234763,0.22293341,0.22061914,0.8559157,0.14704275,0.9218601,0.11504692,0.8767745,0.93029654,0.8979314,0.8309769,0.8419,1,STAD
TCGA-D7-5578-01,0.37709922,0.20354629,0.055735,0.3338026,0.602563,0.7085323,0.4907186,0.2832905,0.41586125,0.1459315,0.39804533,0.9145319,0.2832201,0.19508307,0.7061279,0.7271073,0.632205,0.6620892,0.66753304,0.8577868,0.73706084,0.36687833,0.6462487,0.635617,0.5452537,0.38453466,0.6303917,0.47653425,0.33767214,0.33175373,1,STAD
TCGA-D7-6518-01,0.030647628,0.03412938,0.05342833,0.056776434,0.95444965,0.95408934,0.88373333,0.06140238,0.08671953,0.0072712675,0.2924562,0.52000797,0.014581844,0.013194367,0.96876884,0.96611524,0.94177264,0.9277732,0.95969707,0.9980569,0.9908928,0.05465936,0.94091076,0.25953445,0.91965336,0.07364543,0.22468016,0.12201089,0.05603659,0.030367333,1,STAD
TCGA-D7-6519-01,0.2447576,0.23989588,0.06300806,0.18539506,0.7587351,0.82929605,0.72639084,0.09483002,0.24035032,0.15107152,0.47802556,0.52803904,0.15870532,0.18721394,0.8291304,0.82928514,0.7790526,0.7494744,0.79783654,0.9025966,0.88670284,0.23228084,0.79106814,0.41207895,0.73343015,0.24380437,0.40538552,0.3880726,0.18492973,0.19535933,1,STAD
TCGA-D7-6520-01,0.26931348,0.25352308,0.07030275,0.19970727,0.75450563,0.8228397,0.7225647,0.10503584,0.24876113,0.15905371,0.49497843,0.5571384,0.18270129,0.20185976,0.8213352,0.826336,0.76411116,0.758526,0.7914959,0.8873297,0.8475489,0.24237667,0.78051454,0.39805242,0.7229258,0.2487649,0.40061834,0.38560796,0.19887821,0.2104162,1,STAD
TCGA-D7-6521-01,0.21360746,0.17476737,0.04244127,0.17877826,0.78763425,0.8501833,0.73604023,0.079184815,0.22826512,0.11295641,0.50893503,0.5760671,0.12833789,0.15261088,0.85232174,0.88394856,0.7949828,0.78208834,0.8244165,0.9230846,0.9006121,0.21013208,0.8076062,0.41537997,0.75028205,0.22495195,0.41075537,0.36161125,0.17768392,0.17116985,1,STAD
TCGA-D7-6522-01,0.17975786,0.08441241,0.02985745,0.17851537,0.81360304,0.86346304,0.72461784,0.105906606,0.22451378,0.061652597,0.4541394,0.6865901,0.10915778,0.09784126,0.86897993,0.9197671,0.8078823,0.824403,0.8470751,0.9431915,0.88803387,0.18708907,0.8188013,0.4217954,0.7606659,0.2067501,0.42117468,0.30251378,0.17918287,0.15141152,1,STAD
TCGA-D7-6524-01,0.39829662,0.28291616,0.08064879,0.34229794,0.56994665,0.68233943,0.4864868,0.29215142,0.43103087,0.18828967,0.42807627,0.80782264,0.29931003,0.23609999,0.67969966,0.6720231,0.6170403,0.6036293,0.6351469,0.8372539,0.77425796,0.39320648,0.62664217,0.6716747,0.52875894,0.40944964,0.62179756,0.52801305,0.3416079,0.354322,1,STAD
TCGA-D7-6525-01,0.40228477,0.3482807,0.14344531,0.3337042,0.56631005,0.6544047,0.49599838,0.33963308,0.431812,0.22696882,0.38950333,0.870935,0.34429324,0.24967709,0.66256505,0.61232257,0.6144842,0.5836915,0.62029743,0.81321424,0.7492872,0.4007895,0.6195135,0.64720285,0.53220254,0.41610268,0.63839626,0.5191533,0.34116155,0.36587512,1,STAD
TCGA-D7-6526-01,0.35135424,0.21917975,0.07588623,0.3035597,0.63819927,0.72756124,0.54066956,0.27285618,0.37838018,0.1516469,0.37142804,0.8523417,0.26940456,0.19197471,0.72669005,0.72424424,0.6625829,0.6849431,0.6917288,0.85741645,0.7522549,0.33727235,0.67412806,0.5767379,0.5871832,0.3528492,0.5660664,0.4349373,0.30726746,0.30705917,1,STAD
TCGA-D7-6527-01,0.38617516,0.34817544,0.07581452,0.2828733,0.62938964,0.7381094,0.5997614,0.18584287,0.35331404,0.21545178,0.48590094,0.61990887,0.273943,0.2710567,0.72944546,0.710274,0.66646457,0.6516178,0.68637884,0.84127516,0.7906783,0.34707987,0.6844351,0.5257416,0.60216457,0.35057545,0.4998397,0.50552344,0.2800189,0.3130801,1,STAD
TCGA-D7-6528-01,0.6979287,0.53079736,0.5068622,0.6558335,0.31803817,0.36021954,0.2140156,0.68184406,0.7063725,0.55395293,0.5863672,0.78550464,0.6420804,0.55289215,0.35858405,0.34073824,0.31568485,0.37353253,0.34294516,0.4344592,0.31045002,0.67394716,0.32024115,0.7739341,0.26663268,0.69841814,0.85262096,0.70014,0.67815894,0.66011846,1,STAD
TCGA-D7-6815-01,0.34693244,0.1365734,0.05108287,0.3221235,0.6445035,0.73213166,0.5084189,0.29326433,0.39372945,0.108219884,0.35794818,0.990935,0.2653054,0.15441494,0.73158413,0.7639403,0.65371346,0.7188356,0.7004764,0.86998135,0.7149537,0.33443654,0.6681739,0.59754264,0.5730613,0.35322782,0.6052804,0.40692133,0.32777917,0.30604383,1,STAD
TCGA-D7-6817-01,0.15168694,0.044845134,0.014879249,0.16172847,0.8328581,0.8860855,0.7389714,0.08223991,0.20347638,0.04422178,0.41787225,0.62390345,0.075637564,0.07943801,0.88839364,0.94548833,0.83061695,0.8445715,0.868457,0.9588557,0.90626603,0.16375022,0.84040725,0.40064773,0.78353256,0.18644945,0.39551386,0.2782221,0.16197288,0.1274788,1,STAD
TCGA-D7-6818-01,0.04541532,0.027414182,0.051114462,0.063545585,0.9546043,0.95183283,0.8748572,0.0703308,0.092342064,0.00838659,0.29314506,0.5964541,0.026642203,0.013635099,0.9660101,0.96602553,0.9326752,0.9396758,0.95818794,0.9921382,0.9551143,0.059342995,0.9342177,0.2479004,0.9114816,0.07858195,0.24196413,0.11822906,0.06633557,0.037353497,1,STAD
TCGA-D7-6820-01,0.6465836,0.57403827,0.4403204,0.57972014,0.35603958,0.41828418,0.30110425,0.5770036,0.64184815,0.5162063,0.596519,0.64091337,0.58641964,0.5291098,0.4175012,0.37853903,0.38017482,0.38162738,0.390482,0.50813854,0.4505522,0.62592477,0.3856547,0.7486259,0.32721186,0.6401684,0.7665434,0.7030394,0.5915414,0.6048259,1,STAD
TCGA-D7-6822-01,0.36199424,0.3371067,0.091336824,0.26834822,0.654329,0.7450207,0.6204793,0.20001644,0.33622247,0.20812227,0.46583593,0.64233834,0.26340765,0.25353608,0.7404909,0.7080481,0.68385136,0.66714,0.7008252,0.84310114,0.8014633,0.3281346,0.69765395,0.5087583,0.62492156,0.33389497,0.47784773,0.47081017,0.26651102,0.29666126,1,STAD
TCGA-D7-8570-01,0.54293483,0.5260042,0.32605207,0.48238483,0.4185593,0.4967739,0.37421978,0.5031814,0.56962234,0.39542216,0.4994508,0.6698233,0.49638706,0.41658884,0.5035442,0.43680274,0.47244304,0.4208465,0.46405828,0.6405351,0.63629115,0.54671925,0.47241628,0.7697729,0.4001028,0.5571157,0.69667554,0.6473066,0.48342326,0.5178959,1,STAD
TCGA-D7-A4YX-01,0.9999999,0.9850018,0.99999994,1.0,0.0,0.0,0.0,0.99999994,1.0,0.9827409,0.99999994,0.030613855,1.0,0.9904051,0.0,0.0,0.0,0.0,0.0,0.0,0.06136793,0.99999994,0.0,1.0,0.0,1.0,0.9274607,1.0,1.0000001,0.99999994,1,STAD
TCGA-F1-6177-01,0.9237405,0.7267193,0.81784135,0.89721406,0.111243844,0.120156646,0.0067248344,0.9451975,0.9158672,0.8385464,0.7223068,0.5934562,0.88023394,0.8119364,0.112238705,0.09588009,0.088282704,0.17549753,0.115128696,0.13056266,0.0,0.8915357,0.088739276,0.8716694,0.06589806,0.921486,1.0,0.8598047,0.9296728,0.89219046,1,STAD
TCGA-F1-6874-01,0.43615815,0.23630124,0.1443375,0.42763588,0.5070124,0.60396576,0.3682539,0.43568563,0.5211856,0.19513616,0.37644133,1.0,0.3711436,0.23101208,0.60889804,0.6202872,0.5455117,0.56686485,0.5714832,0.7864635,0.67388797,0.45328778,0.5506355,0.77524006,0.44684452,0.47737592,0.74155784,0.5299113,0.43305823,0.41901004,1,STAD
TCGA-F1-6875-01,0.42487302,0.42236808,0.11954158,0.29266015,0.61649907,0.70887136,0.59627384,0.25070602,0.36510104,0.25237548,0.43857872,0.69860697,0.3270499,0.29674304,0.70275706,0.6285237,0.6464932,0.6376966,0.6597964,0.8069583,0.7457518,0.36660278,0.6618365,0.50832,0.5884017,0.36540174,0.48041287,0.4945376,0.2921516,0.34298047,1,STAD
TCGA-FP-7998-01,0.46397611,0.45039722,0.19322261,0.3915011,0.49165976,0.5911423,0.44933283,0.3779416,0.49226016,0.29337728,0.4874509,0.7372783,0.3977481,0.32698083,0.5980327,0.5432011,0.55509996,0.48985896,0.5495864,0.75810367,0.75654936,0.46927285,0.5585053,0.7363688,0.4706813,0.4798171,0.6624081,0.61356366,0.39011782,0.43022457,1,STAD
TCGA-HF-7136-01,0.069232844,0.010780839,0.03280931,0.08603808,0.93402505,0.9442527,0.8436944,0.065181,0.11513655,0.0077041164,0.32709056,0.63293,0.033822097,0.022026867,0.95477116,0.9796432,0.9104746,0.9338506,0.9455291,0.9883084,0.9292425,0.0786146,0.9161761,0.27191266,0.8839843,0.09899047,0.2831746,0.14729717,0.089665495,0.053876724,1,STAD
TCGA-HU-8608-01,0.8769896,0.8474366,0.8184275,0.83880687,0.10899764,0.12709194,0.072891235,0.9059679,0.8814607,0.8411875,0.7166595,0.37744486,0.8618237,0.81388664,0.12909573,0.05231327,0.13338584,0.109378874,0.117905796,0.17525148,0.17802471,0.8748594,0.124396086,0.91287875,0.10426259,0.89464015,0.92480874,0.8932795,0.8574217,0.8664331,1,STAD
TCGA-HU-A4G6-01,0.99842906,1.0,0.9868898,0.966256,0.023730993,0.02749896,0.037338376,0.9545149,0.96383226,1.0,0.97208434,0.0,0.9825446,1.0,0.021997571,0.0024234653,0.02355063,0.024242759,0.022200942,0.0047814846,0.047978938,0.97830933,0.025728106,0.9196707,0.02974379,0.9792857,0.8974029,0.9903402,0.97249013,0.97959584,1,STAD
TCGA-HU-A4H0-01,0.9193146,0.8829399,0.8638159,0.8753269,0.083794534,0.09805167,0.05324912,0.92921346,0.90601957,0.89234996,0.75954634,0.31258994,0.895553,0.8661885,0.09556341,0.024111092,0.09926987,0.08921105,0.08811766,0.12198377,0.11959046,0.90555394,0.09236443,0.90387344,0.0792681,0.9240918,0.92686903,0.91745,0.8945529,0.90095425,1,STAD
TCGA-IN-7806-01,0.24381578,0.14024779,0.04354555,0.22247842,0.7550367,0.82554644,0.6749946,0.14051405,0.2689889,0.101760566,0.44036835,0.6292128,0.15467204,0.14875358,0.8227583,0.86003494,0.7605158,0.779072,0.7965793,0.9062602,0.8469044,0.23611008,0.7736794,0.45705774,0.7082989,0.2510416,0.42871383,0.35046554,0.2194326,0.20381294,1,STAD
