,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,tumor,project
TCGA-CG-5721-01,0.97994864,-0.2507248,1.3334647,-0.9517089,-0.8015507,-0.913916,-0.7022885,1.0405724,0.6423034,-0.8842787,-0.9487865,0.8899547,-1.0265745,0.68980616,0.67188233,-1.4803898,-0.8639278,1.159988,0.41875148,-0.8963045,-0.7952947,-0.67426103,0.373487,-0.30775255,-0.8567783,0.06854136,-0.859714,-0.21715379,1.024927,0.5876854,-0.59789,-0.5440529,1.2044313,0.78538597,-1.0412449,0.67143875,0.80647707,0.4079304,-0.56345516,0.76476306,-0.5946784,1.3689891,-1.2677883,-1.0138975,0.27642363,-0.4742958,0.5502339,0.46123445,-1.0553553,0.8605402,1,STAD
TCGA-BR-7722-01,2.2656271,-1.3171332,2.5413985,-1.7207923,-2.0047276,-1.7911168,-1.9286231,2.0506136,1.8475391,-1.5673383,-2.1754882,2.1443117,-2.3374662,1.2979461,1.7639605,-2.1507747,-1.9248757,2.4497588,1.6691852,-2.2273576,-1.3054671,-2.0566907,1.3895954,-1.3758522,-2.1357486,1.3083829,-2.088596,-1.3480359,0.6437051,1.655691,-1.4212765,-1.5056897,1.9583238,1.6252854,-2.2312078,1.3360842,2.0195873,0.92335665,-1.656091,1.1893691,-2.018032,1.868651,-2.2928998,-1.5797117,1.3954318,-1.2541966,1.758347,-0.68866545,-1.8746068,1.6277386,1,STAD
TCGA-D7-6518-01,2.0446637,-1.0966408,2.3547585,-1.612364,-1.7839,-1.648996,-1.6950333,1.8954488,1.6217309,-1.4675691,-1.9641981,1.9346933,-2.10311,1.2010243,1.562981,-2.0958486,-1.7345248,2.2404559,1.416468,-1.996833,-1.2405483,-1.7988398,1.1993384,-1.1586826,-1.912921,1.0428457,-1.872006,-1.1110134,0.7964136,1.4627585,-1.2856551,-1.3298193,1.8676654,1.474595,-2.0368693,1.2222637,1.8143432,0.8307955,-1.4690354,1.135394,-1.746589,1.8423983,-2.1514804,-1.5122412,1.1719058,-1.10694,1.5313766,-0.41439217,-1.7507287,1.5044494,1,STAD
TCGA-CG-5732-01,2.3460796,-1.3314532,2.639276,-1.792099,-2.058722,-1.8609116,-1.9773465,2.1377368,1.9020782,-1.6232461,-2.2497783,2.2275991,-2.4144108,1.3409423,1.818914,-2.262026,-1.9818871,2.5425704,1.6979469,-2.3037639,-1.3613939,-2.1201465,1.4327966,-1.4023393,-2.2086103,1.3200355,-2.1565473,-1.3591609,0.7257649,1.7083393,-1.4723,-1.5499672,2.050545,1.6730542,-2.3176692,1.3773866,2.093778,0.9447819,-1.7228465,1.2334673,-2.0695891,1.9717618,-2.3946598,-1.6501338,1.4221895,-1.2863791,1.8118496,-0.6685485,-1.9440762,1.6911026,1,STAD
TCGA-D7-6822-01,2.4476202,-1.4170314,2.7398021,-1.8583564,-2.1590235,-1.9408634,-2.0781898,2.2229009,2.0010695,-1.6816131,-2.355008,2.329171,-2.5253808,1.3876234,1.9094813,-2.3184776,-2.0719547,2.6490617,1.801455,-2.406411,-1.4020451,-2.2345424,1.5188453,-1.4923964,-2.3111956,1.4233285,-2.2580843,-1.4496564,0.698035,1.7945831,-1.5408198,-1.6297574,2.1146767,1.7453912,-2.4138362,1.4330606,2.1943395,0.9865358,-1.8099502,1.2704713,-2.1858501,2.0173879,-2.4760435,-1.7006633,1.5117458,-1.3583602,1.9129401,-0.75882685,-2.0080667,1.759747,1,STAD
TCGA-BR-6457-01,2.1769636,-1.199273,2.4836004,-1.6985366,-1.9099793,-1.7527335,-1.823493,2.0067167,1.7418534,-1.5450052,-2.0987344,2.0648608,-2.2476065,1.2634478,1.6769352,-2.174608,-1.8530957,2.3775532,1.5466045,-2.1275046,-1.2924181,-1.944968,1.3079768,-1.2678641,-2.0425377,1.1709299,-2.0011687,-1.223609,0.77316374,1.5709617,-1.3696405,-1.4298713,1.9511762,1.5717127,-2.1605513,1.2947693,1.9414363,0.8809283,-1.5778875,1.1854899,-1.8911816,1.9088767,-2.258832,-1.5802169,1.2798226,-1.1946032,1.6616228,-0.5220275,-1.8384074,1.5981839,1,STAD
TCGA-D7-6526-01,2.6702383,-1.6034704,2.991833,-2.019108,-2.389643,-2.1081831,-2.3040278,2.4195051,2.2056956,-1.8389976,-2.5669105,2.5572543,-2.7637212,1.5010118,2.1076865,-2.4772382,-2.272032,2.9015646,2.0295107,-2.6283884,-1.522546,-2.4756453,1.6768336,-1.6670455,-2.5424924,1.6277784,-2.4933598,-1.6426802,0.66614145,1.972565,-1.6824902,-1.7972754,2.2884862,1.9125674,-2.6394682,1.5556475,2.3986287,1.0880461,-1.9828695,1.379189,-2.428602,2.131185,-2.6830285,-1.8190331,1.6931709,-1.5068012,2.112966,-0.91885066,-2.1773455,1.9174509,1,STAD
TCGA-IN-7806-01,1.2935418,-0.47496474,1.6436124,-1.1656693,-1.0780041,-1.1318935,-0.9802029,1.2984166,0.91469395,-1.0745509,-1.2473953,1.1906586,-1.3357495,0.85343087,0.9195818,-1.7013216,-1.1196448,1.4832621,0.68714553,-1.2169571,-0.94217837,-0.9894013,0.60252243,-0.5333986,-1.1553452,0.3211881,-1.1472249,-0.4501107,1.0240448,0.83551246,-0.8016087,-0.76635236,1.4213406,0.9883381,-1.3366426,0.83470076,1.1052998,0.52782094,-0.82440406,0.88877094,-0.91449887,1.5482956,-1.5472419,-1.1842378,0.514267,-0.64735115,0.82564074,0.25804368,-1.2758626,1.055345,1,STAD
TCGA-CG-5723-01,1.3382293,-0.52042335,1.6760061,-1.1882802,-1.118462,-1.1558632,-1.023174,1.3268205,0.9537062,-1.0963606,-1.2846717,1.2294754,-1.3802632,0.8715789,0.9581611,-1.7146542,-1.1564641,1.5248992,0.73648626,-1.257117,-0.9525381,-1.0428431,0.6384618,-0.5746397,-1.1948206,0.37657458,-1.1848309,-0.49898016,1.0016515,0.87243694,-0.82758456,-0.8047969,1.4383366,1.0206255,-1.3755443,0.85378176,1.1493008,0.5429182,-0.86035407,0.8959148,-0.96664524,1.5570577,-1.5740769,-1.1967919,0.5606185,-0.6777977,0.870214,0.20746106,-1.3017932,1.0824629,1,STAD
TCGA-CG-4306-01,2.2888498,-1.3327997,2.5919683,-1.7558854,-2.0335755,-1.8156642,-1.9481646,2.0873234,1.8813773,-1.5959121,-2.194088,2.1970055,-2.3696551,1.2935244,1.7930641,-2.2080073,-1.9355872,2.487933,1.6897376,-2.2525263,-1.3346901,-2.1003106,1.4137043,-1.3874122,-2.1763818,1.3148601,-2.1227782,-1.3650838,0.69988996,1.6918273,-1.4550256,-1.5450159,2.005884,1.6483552,-2.2787008,1.3384781,2.06906,0.91584074,-1.6884794,1.207017,-2.045384,1.9103783,-2.3354359,-1.6031201,1.4114758,-1.2829831,1.7827399,-0.6581386,-1.8964777,1.658709,1,STAD
TCGA-B7-5816-01,0.79021287,-0.08592975,1.1643739,-0.834783,-0.62903816,-0.7953147,-0.5242046,0.90217227,0.46974605,-0.7782845,-0.7706845,0.70744157,-0.8418931,0.6010454,0.5154761,-1.382627,-0.7081225,0.9792431,0.22790202,-0.7018738,-0.7273509,-0.46776095,0.2219466,-0.14406657,-0.67449766,-0.12902512,-0.6849215,-0.043616403,1.081314,0.42919788,-0.47406977,-0.39699006,1.09818,0.66409004,-0.87002903,0.5789484,0.61390996,0.33585775,-0.40462738,0.7042682,-0.38138705,1.3024989,-1.1274546,-0.9329183,0.10543844,-0.3559454,0.36958992,0.64300084,-0.9409652,0.7534941,1,STAD
TCGA-CG-5726-01,2.0900724,-1.140819,2.3917751,-1.6331953,-1.8244575,-1.6740999,-1.7401541,1.9259138,1.6691946,-1.4840542,-2.0007672,1.9790806,-2.1487424,1.2172822,1.604826,-2.111465,-1.7672995,2.2822452,1.4655303,-2.0430355,-1.2522626,-1.855001,1.2366822,-1.1990473,-1.9580805,1.0938689,-1.9127966,-1.1578087,0.7737526,1.5037792,-1.3129305,-1.3689288,1.8863134,1.5027927,-2.080317,1.2416301,1.8571202,0.84270215,-1.5086159,1.1426752,-1.8008059,1.8478713,-2.1817544,-1.5239599,1.2174661,-1.1324884,1.5760841,-0.46421945,-1.7764128,1.5292896,1,STAD
TCGA-BR-4369-01,2.7627747,-1.6729617,3.0580428,-2.0688367,-2.460823,-2.1740484,-2.3856592,2.4851704,2.2804668,-1.8765459,-2.6657135,2.6410143,-2.8556833,1.5455767,2.1819367,-2.5107327,-2.350387,2.980234,2.1166816,-2.7330477,-1.5340602,-2.5669086,1.7641186,-1.7400564,-2.626801,1.7258488,-2.5774686,-1.7396425,0.62372756,2.046615,-1.7412533,-1.8647794,2.3194916,1.9603646,-2.7145245,1.607361,2.484658,1.1290832,-2.0667915,1.400434,-2.5283177,2.1608078,-2.7455943,-1.855756,1.7792023,-1.5465369,2.203985,-1.0270725,-2.228208,1.9680719,1,STAD
TCGA-CG-5720-01,0.37658376,0.06255266,0.5992693,-0.4099034,-0.25013036,-0.35994318,-0.1547545,0.43687508,0.24229918,-0.35768977,-0.3291968,0.38798276,-0.40482488,0.26032555,0.22199675,-0.8480266,-0.2555983,0.4169925,-0.029337715,-0.37628362,-0.40277973,-0.18766136,0.07482129,0.027463391,-0.34545755,-0.2800374,-0.27069107,0.05341916,0.82264936,0.26293325,-0.28271163,-0.24288279,0.58823735,0.31540665,-0.4634263,0.26712132,0.36178508,0.070273384,-0.19297254,0.34283996,-0.10885964,0.79709506,-0.6106217,-0.5104726,-0.022826768,-0.13666646,0.1164649,0.6506095,-0.49565545,0.3569802,1,STAD
TCGA-D7-6527-01,0.8547983,-0.18081595,1.1875339,-0.8481669,-0.6872279,-0.8068626,-0.5877987,0.9216568,0.5521561,-0.78460306,-0.8239498,0.7807496,-0.8973048,0.60969377,0.5752903,-1.3640523,-0.74407864,1.0141785,0.31863603,-0.78250504,-0.7192353,-0.5683702,0.30339402,-0.23149672,-0.7468168,-0.01311706,-0.73880094,-0.15059713,0.99967843,0.5123397,-0.53277653,-0.4778065,1.0871326,0.691823,-0.921289,0.5940414,0.708845,0.34218314,-0.48094463,0.687168,-0.48768446,1.2663114,-1.1391063,-0.91993064,0.20727971,-0.40463603,0.45460057,0.51612455,-0.94731337,0.7625379,1,STAD
TCGA-CG-5733-11,0.38980663,0.057462513,0.6173382,-0.4230108,-0.26219547,-0.37407124,-0.16770563,0.45121393,0.24874237,-0.371217,-0.34335923,0.39676967,-0.41810796,0.27319494,0.23120745,-0.8658902,-0.27019137,0.4352677,-0.021913368,-0.3851232,-0.41287118,-0.19645858,0.07740524,0.020971477,-0.35540885,-0.2761746,-0.28320345,0.052759547,0.83100533,0.26689178,-0.2881859,-0.24630973,0.6045037,0.32686147,-0.47568253,0.27764788,0.3687553,0.07891597,-0.19873533,0.3556785,-0.11724047,0.81340384,-0.6264979,-0.52378595,-0.019660585,-0.14362673,0.123872474,0.6511298,-0.5104505,0.36967278,0,STAD
TCGA-BR-4267-01,1.4733789,-0.6217394,1.8138725,-1.2756484,-1.247234,-1.2572838,-1.1490903,1.4426016,1.0769536,-1.1749039,-1.4170866,1.3703456,-1.5229641,0.93398863,1.0753124,-1.7984018,-1.2712479,1.6641812,0.8672837,-1.4016786,-1.0118608,-1.1857603,0.7465282,-0.68177426,-1.3365198,0.49805826,-1.3208903,-0.61245376,0.9777511,0.98311734,-0.91640806,-0.90720266,1.5287864,1.1112884,-1.5050204,0.9269528,1.276009,0.59723663,-0.9737646,0.9488681,-1.1114436,1.6226063,-1.6913512,-1.2650671,0.6705102,-0.7597436,0.9964632,0.10170683,-1.3913763,1.1705006,1,STAD
TCGA-BR-4187-01,1.7562463,-0.9799671,1.9865663,-1.3671726,-1.5362954,-1.3970898,-1.4475365,1.5994155,1.4225235,-1.2378939,-1.6735232,1.6620771,-1.8099965,1.0154552,1.3389753,-1.770967,-1.48599,1.8823388,1.2326071,-1.7256645,-1.0487154,-1.5701612,1.0475566,-1.0196333,-1.6428598,0.9195633,-1.5874172,-1.0018375,0.6548164,1.2798474,-1.1196668,-1.191796,1.5669541,1.2764857,-1.7402589,1.0483181,1.5956279,0.6957655,-1.2726842,0.93913937,-1.5227002,1.5462061,-1.8154198,-1.2694583,1.0476832,-0.9726082,1.3370341,-0.36498076,-1.4864248,1.2763118,1,STAD
TCGA-BR-6801-01,2.8411155,-1.7265612,3.1412616,-2.1154335,-2.5391536,-2.227579,-2.4532077,2.5521805,2.3623946,-1.9169478,-2.7320862,2.7193396,-2.942393,1.582947,2.2472548,-2.5612683,-2.4150727,3.0660386,2.1814027,-2.805181,-1.5891912,-2.6545491,1.8114756,-1.8042432,-2.7066374,1.78122,-2.648151,-1.7813848,0.6210229,2.1103582,-1.7882744,-1.920631,2.3834321,2.0193918,-2.7928753,1.6473954,2.551269,1.1517353,-2.1272771,1.4272864,-2.6172588,2.2015023,-2.8175983,-1.888869,1.8374556,-1.5999892,2.2741172,-1.063018,-2.2863724,2.0203514,1,STAD
TCGA-BR-6454-01,2.2775772,-1.3177985,2.5570805,-1.7293794,-2.0044396,-1.795396,-1.9204147,2.06602,1.874017,-1.5615438,-2.1793354,2.186134,-2.348196,1.2793411,1.7755694,-2.176888,-1.9090413,2.4603603,1.6670465,-2.255118,-1.3135587,-2.0845644,1.417622,-1.3768396,-2.1653657,1.3005319,-2.0996585,-1.35872,0.68783456,1.6901215,-1.4535288,-1.5385617,1.9743639,1.619987,-2.258089,1.3275893,2.0615664,0.9082339,-1.6965582,1.1825765,-2.0332165,1.8906889,-2.3159792,-1.5865812,1.4112238,-1.2584687,1.7720758,-0.6665251,-1.8745588,1.6351633,1,STAD
TCGA-CG-5728-11,0.56407124,0.013303019,0.87761104,-0.6127107,-0.42718086,-0.57975274,-0.32884094,0.66311824,0.3318516,-0.5635122,-0.5373068,0.5166289,-0.608957,0.43597984,0.35516942,-1.1132559,-0.47725052,0.68947095,0.07472599,-0.51273644,-0.5689338,-0.29605487,0.11936102,-0.04301679,-0.4883864,-0.2356327,-0.46283382,0.04376137,0.9499698,0.31510493,-0.35388237,-0.2871814,0.84136325,0.4833786,-0.646819,0.4248749,0.447949,0.21149585,-0.26837602,0.529336,-0.21514553,1.0529867,-0.8634986,-0.72092015,0.010772951,-0.23167664,0.21739157,0.67174435,-0.7169358,0.5534068,0,STAD
TCGA-BR-4363-01,1.0712097,-0.3096976,1.426829,-1.0157069,-0.87742215,-0.9758457,-0.7767074,1.1169598,0.72058415,-0.9404074,-1.0316191,0.9789838,-1.1149603,0.7379395,0.74145216,-1.5553272,-0.933943,1.2566625,0.4876287,-0.99042714,-0.84197855,-0.7653586,0.43594894,-0.36403477,-0.94414395,0.12979424,-0.94033027,-0.27864537,1.0445787,0.6592818,-0.6601805,-0.61157066,1.2712368,0.84319985,-1.1310607,0.7177684,0.8920598,0.4370578,-0.6402641,0.8016324,-0.68397,1.4300551,-1.3564788,-1.065727,0.3406203,-0.51746285,0.62518454,0.42182362,-1.124669,0.9166786,1,STAD
TCGA-CG-5721-11,1.2014906,-0.41135582,1.5502044,-1.0993307,-0.9966127,-1.0645174,-0.8989388,1.2200588,0.83608544,-1.0164843,-1.1563557,1.1031021,-1.2458327,0.8016084,0.8477806,-1.6319451,-1.0433761,1.3852471,0.61121464,-1.1217123,-0.89662814,-0.9009661,0.5359968,-0.46962047,-1.0677338,0.25090325,-1.0617119,-0.3837558,1.0212942,0.7643912,-0.7407133,-0.7042391,1.354136,0.9308526,-1.2496418,0.7833483,1.018756,0.48785883,-0.74658746,0.84942883,-0.8220456,1.4905316,-1.4606609,-1.1297603,0.44554836,-0.5975417,0.7465008,0.31476554,-1.2084635,0.9979264,0,STAD
TCGA-BR-4292-01,1.5120631,-0.6692147,1.8474364,-1.2929562,-1.2840401,-1.2762552,-1.1915452,1.4661639,1.1297969,-1.1847941,-1.4490906,1.4101756,-1.5591705,0.9472528,1.1106052,-1.8083613,-1.2929194,1.7019186,0.91022086,-1.4434948,-1.0240732,-1.2385864,0.7816641,-0.7213334,-1.3787067,0.543554,-1.3560697,-0.6555118,0.95169157,1.0259229,-0.9472319,-0.94306207,1.5434722,1.1298306,-1.5429038,0.9418801,1.3182282,0.6100941,-1.0163325,0.9535231,-1.1670808,1.6211208,-1.7174184,-1.2729645,0.71699125,-0.782231,1.0356835,0.052709788,-1.4106948,1.1846219,1,STAD
TCGA-BR-4253-01,2.7637079,-1.6715384,3.073061,-2.080553,-2.468182,-2.1898685,-2.3928564,2.4946766,2.28061,-1.8894329,-2.6775448,2.6388,-2.8612154,1.5550632,2.1857495,-2.520985,-2.3638744,2.9908414,2.1206732,-2.7317982,-1.5461009,-2.5614445,1.7616533,-1.744517,-2.6245048,1.7265236,-2.5857906,-1.7340007,0.6211984,2.0396373,-1.7404997,-1.8562043,2.3332326,1.9663372,-2.7147923,1.6187615,2.4824452,1.1483704,-2.062313,1.4139208,-2.5285177,2.1706045,-2.7546766,-1.8693995,1.7746571,-1.5543909,2.2056146,-1.0291375,-2.2360528,1.9794294,1,STAD
TCGA-D7-6525-01,1.3856359,-0.6666368,1.657095,-1.1352876,-1.1860126,-1.1281377,-1.0983315,1.3085408,1.094511,-1.0288306,-1.3118992,1.3342866,-1.4350009,0.8170745,1.0419139,-1.5895917,-1.1456939,1.5146481,0.86983424,-1.3605624,-0.90100133,-1.1902983,0.7715645,-0.7062713,-1.3001118,0.5489612,-1.2433808,-0.68142855,0.7961237,1.0077312,-0.9011989,-0.9263541,1.3504378,1.0229688,-1.4211078,0.8339078,1.2650418,0.51634216,-0.97482747,0.8117111,-1.1184212,1.4080623,-1.5298772,-1.1050507,0.72076553,-0.7380828,0.986665,-0.015387047,-1.2455152,1.048496,1,STAD
TCGA-D7-6817-01,0.7315914,-0.15225382,1.0044235,-0.7080958,-0.57175165,-0.6608412,-0.47646904,0.76983315,0.5003353,-0.64135337,-0.6839105,0.695772,-0.7627594,0.4947133,0.490143,-1.1844919,-0.59170705,0.8350359,0.24891461,-0.69473374,-0.61059266,-0.50094604,0.27452415,-0.18840396,-0.65498465,-0.045858487,-0.6100451,-0.14121589,0.91006815,0.48050362,-0.48737067,-0.44945258,0.91488665,0.5800652,-0.8003933,0.48863095,0.6511711,0.24787347,-0.43566626,0.5586732,-0.42088366,1.0930018,-0.97405785,-0.7763268,0.1874107,-0.33987403,0.3897706,0.50219715,-0.800772,0.63057035,1,STAD
TCGA-D7-5578-01,1.7304496,-0.86859524,2.0299752,-1.3983698,-1.4909558,-1.4148383,-1.4025468,1.6251202,1.3592511,-1.2683191,-1.6602052,1.6398238,-1.7868189,1.0276716,1.3069601,-1.8800297,-1.4591753,1.9014114,1.13699,-1.6855718,-1.087244,-1.4951265,0.98584104,-0.92844474,-1.6097605,0.7832882,-1.5663176,-0.8778429,0.8375779,1.2338483,-1.0987839,-1.1251427,1.6384904,1.2621722,-1.7424781,1.0439427,1.5456555,0.68258405,-1.2270418,0.9933263,-1.4314519,1.6679838,-1.8674425,-1.3405458,0.9352625,-0.92606956,1.2638932,-0.19017063,-1.5195978,1.2989454,1,STAD
TCGA-CG-4460-01,1.7684884,-0.8820152,2.0889387,-1.451257,-1.5273638,-1.460499,-1.4343565,1.6722664,1.3638726,-1.3290086,-1.7012165,1.6615415,-1.8258975,1.0675273,1.3258356,-1.9389856,-1.515946,1.9612042,1.1654794,-1.7094705,-1.1262854,-1.5104306,0.98860925,-0.93728876,-1.6337413,0.79676425,-1.6089125,-0.8863572,0.87295926,1.234983,-1.1127417,-1.1350397,1.700075,1.3044202,-1.7759404,1.0790676,1.5638272,0.7256044,-1.2337044,1.0469618,-1.4482297,1.7262961,-1.9202026,-1.392646,0.94212157,-0.9479402,1.2787436,-0.18355036,-1.5738965,1.3479301,1,STAD
TCGA-HU-8608-01,2.2884047,-1.30475,2.5780427,-1.7519484,-2.0129378,-1.8117979,-1.9292883,2.083733,1.8516163,-1.5915924,-2.1913037,2.1809936,-2.3593647,1.3041458,1.7780846,-2.2138631,-1.9355967,2.4792159,1.6653602,-2.2484,-1.3245165,-2.07789,1.399976,-1.3648211,-2.1617084,1.291441,-2.1094894,-1.3434693,0.71784735,1.6748508,-1.4424738,-1.528601,2.000661,1.6387501,-2.2670522,1.3420247,2.0472045,0.91242325,-1.6759868,1.2087436,-2.0222278,1.9256662,-2.3364193,-1.6074913,1.392121,-1.2567569,1.7672213,-0.6402682,-1.8989092,1.6548905,1,STAD
TCGA-BR-8682-01,0.372958,0.059238628,0.5945567,-0.405768,-0.24987042,-0.3576686,-0.1552117,0.4315265,0.24063563,-0.35439658,-0.3266242,0.3830552,-0.4013947,0.25850537,0.22125252,-0.83930564,-0.25431225,0.41289452,-0.026825901,-0.37253448,-0.3987176,-0.18639295,0.074413404,0.02383241,-0.34266907,-0.27531785,-0.2685826,0.05111173,0.8091495,0.2597024,-0.28012744,-0.24140437,0.5822337,0.312724,-0.4588386,0.26590598,0.35861534,0.072425134,-0.1894095,0.3399948,-0.10927509,0.7889561,-0.6036691,-0.50534284,-0.020716257,-0.13721432,0.115495,0.64136165,-0.491032,0.353826,1,STAD
TCGA-CD-5801-01,2.5245717,-1.5638614,2.7632377,-1.8501333,-2.268758,-1.9835649,-2.1962013,2.2583704,2.1245825,-1.6745864,-2.4394484,2.3906808,-2.6158028,1.4050429,2.0072017,-2.2199805,-2.1538026,2.7008324,1.9527223,-2.4956532,-1.3969122,-2.3519502,1.6245166,-1.6451986,-2.4093387,1.6075916,-2.3445866,-1.6010449,0.43776008,1.8691255,-1.5783607,-1.7099682,2.0680463,1.7968383,-2.4543774,1.479247,2.2595832,1.0483383,-1.8891697,1.2373071,-2.3359325,1.9085993,-2.4650123,-1.6532917,1.6674186,-1.438571,2.0316694,-1.0098221,-2.0152483,1.773203,1,STAD
TCGA-BR-6852-01,0.87438726,-0.15040769,1.2387425,-0.88855946,-0.70265174,-0.8524008,-0.59768057,0.9674364,0.5394768,-0.8284445,-0.8518021,0.79017156,-0.9230424,0.64221436,0.5844626,-1.4328992,-0.779772,1.0607022,0.30768594,-0.78666055,-0.7577059,-0.55528563,0.28660265,-0.21300098,-0.75527745,-0.046683922,-0.7604431,-0.11338571,1.0681212,0.49623367,-0.52913386,-0.45995855,1.1471617,0.71998376,-0.9459612,0.624018,0.6981423,0.36722407,-0.47380024,0.7346978,-0.470146,1.3408284,-1.1921166,-0.9749885,0.17505056,-0.4081425,0.44909972,0.5727095,-0.9942489,0.80384034,1,STAD
TCGA-BR-6453-01,1.0381387,-0.29993206,1.382128,-0.984621,-0.85014176,-0.9459065,-0.751037,1.0812509,0.7002092,-0.91035485,-1.0000793,0.9496781,-1.0823512,0.7138709,0.71884036,-1.5114679,-0.9040388,1.2136455,0.4712306,-0.95992756,-0.8154616,-0.74248606,0.42318472,-0.35394555,-0.91480935,0.12235546,-0.9096403,-0.27022976,1.0178642,0.6428197,-0.6423792,-0.5963579,1.2327782,0.8186648,-1.0957248,0.69668466,0.86966634,0.42099723,-0.6196196,0.7761507,-0.66225344,1.3903675,-1.313259,-1.0352415,0.3309218,-0.505424,0.60645264,0.4157624,-1.0885211,0.8899731,1,STAD
TCGA-BR-4370-01,3.110443,-1.9178166,3.429077,-2.3037097,-2.7987432,-2.4325194,-2.7019618,2.7870262,2.5984151,-2.092667,-2.9907672,2.983544,-3.2323496,1.7260299,2.4733741,-2.7509851,-2.6575363,3.3591,2.429011,-3.0711136,-1.7366171,-2.9302595,1.9956822,-2.0035949,-2.9720123,2.0023715,-2.9142418,-1.9877597,0.60350925,2.314467,-1.9516723,-2.1095984,2.5879378,2.2141855,-3.0545182,1.7996479,2.785818,1.2685385,-2.3337686,1.5488915,-2.9013705,2.3528407,-3.0667346,-2.0310607,2.0412886,-1.7610224,2.5125813,-1.2339371,-2.4922001,2.209794,1,STAD
TCGA-BR-6453-11,0.99347997,-0.2661704,1.3370165,-0.95279723,-0.808221,-0.91230893,-0.7095927,1.0440385,0.66129357,-0.8815884,-0.95605934,0.90752935,-1.0374029,0.6891955,0.68306166,-1.4804001,-0.8653637,1.1658545,0.4306144,-0.9150382,-0.7940775,-0.6978505,0.3904838,-0.31981736,-0.872389,0.08325709,-0.86764157,-0.23641971,1.0216366,0.60903835,-0.61361194,-0.56541276,1.2007252,0.7885021,-1.0538633,0.6713994,0.8274962,0.4005239,-0.58332783,0.75713205,-0.61561364,1.364916,-1.2731506,-1.0097128,0.29560506,-0.47764015,0.5664425,0.44845778,-1.0566926,0.86107385,0,STAD
TCGA-BR-8690-01,0.64382005,0.025492683,1.0159842,-0.70992494,-0.5018879,-0.69147223,-0.39718032,0.77783585,0.35614216,-0.6622696,-0.63223326,0.56602085,-0.7039647,0.52198416,0.40915287,-1.252182,-0.5822474,0.8189617,0.10032129,-0.56803256,-0.6589452,-0.32025927,0.12458054,-0.05309874,-0.54548544,-0.2500937,-0.5465541,0.07112381,1.0346254,0.3211262,-0.3705959,-0.28328735,0.97424704,0.55953026,-0.73038936,0.50385237,0.46069345,0.28388384,-0.28940573,0.6266392,-0.23864615,1.1976147,-0.9962135,-0.8307677,-0.004241459,-0.25962484,0.24755736,0.7190984,-0.82959956,0.6518619,1,STAD
TCGA-CG-4469-01,1.6515862,-0.76902044,1.9842843,-1.3823639,-1.4120708,-1.379546,-1.3184168,1.5841506,1.2488341,-1.2670144,-1.5876923,1.5429945,-1.7018739,1.0198109,1.2221994,-1.8925202,-1.4145328,1.8455809,1.0341835,-1.5870715,-1.0885749,-1.3728975,0.8847836,-0.82836306,-1.5131798,0.6616804,-1.4916794,-0.7613665,0.92663974,1.1321698,-1.032263,-1.0341625,1.6387404,1.2233967,-1.6677223,1.0192343,1.4447867,0.6757841,-1.1304793,1.0104042,-1.3070283,1.6948195,-1.8368856,-1.347902,0.8244478,-0.86620766,1.159667,-0.056974016,-1.5050328,1.273981,1,STAD
TCGA-BR-6803-01,0.3667451,0.070321366,0.58870137,-0.4015922,-0.24178714,-0.35266536,-0.14491308,0.42847544,0.23527204,-0.34966382,-0.31995356,0.37935722,-0.39622438,0.253042,0.21514656,-0.8369071,-0.24777716,0.40567195,-0.03635413,-0.36903897,-0.3982835,-0.1766827,0.070431985,0.03442079,-0.33671385,-0.28555542,-0.26248258,0.058621127,0.8159648,0.2565902,-0.2755452,-0.23560607,0.57934356,0.30817533,-0.45455045,0.2622529,0.35161886,0.0679056,-0.1848034,0.3359259,-0.09961647,0.7884696,-0.60204196,-0.50328594,-0.028055184,-0.13135418,0.10894117,0.65248114,-0.48695272,0.34988096,1,STAD
TCGA-D7-6818-01,1.067049,-0.29980123,1.4253188,-1.0170738,-0.87414426,-0.97831964,-0.7717892,1.1186905,0.71042365,-0.9429619,-1.0308031,0.9738676,-1.1139998,0.73780215,0.73712057,-1.5579183,-0.9356404,1.2543447,0.4823908,-0.9836198,-0.8427177,-0.7563245,0.43107754,-0.35819194,-0.9389217,0.12210557,-0.9378619,-0.27010843,1.0532105,0.6516958,-0.6537577,-0.60399437,1.2748,0.8440158,-1.126789,0.71820414,0.88561594,0.43860188,-0.63394904,0.8046057,-0.67389166,1.4376194,-1.3556719,-1.0701967,0.33121508,-0.5168418,0.6207775,0.43209004,-1.124564,0.9207301,1,STAD
