,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,tumor,project
TCGA-BR-6453-01,-1.1515551,0.91803515,0.67269915,-4.2210636,-2.335917,-2.9826083,0.6579017,-2.951498,-2.4607046,1.6144956,0.10264391,-1.2417941,-4.372305,-2.7628677,2.5141087,-1.9618559,1.3691314,2.8503306,-1.0264131,2.4969954,1.3828934,-0.64703494,-1.4114257,0.014381747,2.2766929,0.49406818,0.7143646,-0.041132506,-1.0932442,-0.43727198,-3.4607215,-0.03048564,1.0940347,-1.6165148,-1.0814248,2.0009072,0.7083945,0.7002946,-0.7086042,1.7651485,2.1655133,0.1987836,-1.3576695,-1.5144277,2.3235707,-0.8433588,0.45843062,-1.0854166,-0.080414735,0.37039718,-2.7704139,-0.19365437,-1.9102011,2.8118951,0.24430078,-4.5739455,-2.6910427,0.36281943,-2.6915615,-3.1011872,2.1098442,-0.91578823,0.106133506,-2.263555,0.4186139,-1.9281391,2.2079341,1.8313993,2.2760417,0.16875972,-2.0823371,-2.296301,-0.3000031,-1.7784737,0.057071656,2.2742622,-2.2601953,-0.49029085,-0.03842658,-1.8334225,-0.843492,0.3549715,0.3075491,-1.7380263,0.91557384,-1.2507659,0.32922876,0.10106058,4.394293,1.0699334,0.6159517,0.52493626,0.9679327,1.180824,1.0242368,-2.241491,-0.72214854,-3.081394,0.83557355,2.2555366,1,STAD
TCGA-BR-6453-11,-0.33031762,0.9185784,-0.3295472,-2.5219955,-2.616526,-2.378739,0.4202794,-2.3239436,-2.5614607,1.3978028,0.45517343,-0.4863143,-2.8850527,-0.97675335,1.8388693,-1.6408277,1.7404512,3.2903857,-0.40295646,2.8280027,-0.18932495,-1.8094857,-1.1753377,-0.47383508,1.6269922,-0.13998273,-0.77298355,1.0984831,-2.3418875,-0.2483176,-2.8463886,0.6644185,1.7624503,-0.36636546,-0.20500945,2.0515747,1.978726,0.42229033,0.5099475,0.03679792,0.4393251,0.6787373,-1.9525769,-2.2215383,0.99862266,0.94827634,2.4874983,-2.5859256,-1.2659729,0.49584407,-1.904223,1.6704875,-0.1432478,2.8164525,0.5510709,-3.9544344,-1.8391911,0.21091264,-2.5039515,-2.0774035,2.0779603,-2.1435807,-0.39948618,-2.0796168,0.37816134,-2.0769806,1.5704061,1.6900653,0.3276309,-1.137937,-1.228256,-2.4837072,0.26410764,-0.5962925,-1.1892127,2.4481497,-3.1990037,-1.2690891,-0.17022449,-1.5793464,-2.1852312,0.22938628,-0.110077694,-1.1244746,0.12206248,-0.5310313,0.28619036,-0.65914214,3.1328628,2.2846937,-0.23055443,0.33465287,-0.41158724,1.4171294,0.50962836,-2.2676902,0.9065687,-2.486028,0.9801117,1.6392584,0,STAD
TCGA-BR-6454-01,-1.4305387,0.26780432,-1.2537086,-2.123003,-0.4070844,-1.2472539,-0.43634588,-3.480226,0.14409333,1.8163543,-0.54958475,-1.6749103,-3.4487643,-2.534062,0.13800135,-2.2560205,-0.359682,0.6859279,-2.2366555,2.9473548,-1.1492205,-1.1651851,0.47096965,0.12508886,-0.8098887,0.32740745,0.88543206,-0.6338515,-0.066337146,-2.0486615,-2.274711,-0.22261189,4.3460646,-0.031144567,0.1540546,0.083984755,1.9626185,2.7156167,0.18806288,0.07934754,1.0687963,-1.1990607,-2.0913885,-0.13061365,2.2267206,0.34308022,1.3562338,-0.36171296,-0.61528265,-0.06176594,-1.0928394,0.79759216,-1.711913,0.4122303,0.14366518,-3.1536396,-2.455488,1.7825634,-3.442281,-1.7093712,1.953458,0.004035618,-0.023924574,-0.6839272,0.16055477,-0.3726739,0.8635659,1.2313606,-0.096295185,-0.37947765,0.09978616,-2.4023435,1.0012436,-0.8241078,0.2926383,2.3740385,-0.9082324,-0.5906066,-0.9925906,-0.10509464,0.056360833,-1.2526959,-0.73793507,-2.0577931,-1.2153281,-0.40914726,0.020871792,-1.415928,2.6695514,0.9534966,1.4399661,0.76381177,1.9898727,-1.1536123,0.8007805,-2.5444615,-1.5128775,-2.5362096,-1.0860088,-0.22451043,1,STAD
TCGA-BR-6454-11,-0.8681416,-0.32925603,-0.23474419,-2.718947,-1.8188511,-1.4635016,-1.1156378,-1.9799933,-0.5191135,0.7616102,0.23989044,-1.2077063,-2.9253697,-1.7421104,0.5211177,-2.3393068,1.7441322,2.6840975,-2.3458443,3.446807,0.0075993864,-0.9406733,-1.6617513,-0.05712818,0.34460953,-1.549936,-0.9830642,-0.27893344,-2.5375826,1.1575708,-3.6819332,0.09435567,1.8737975,-0.50797623,0.41757184,2.2262242,2.0829797,1.4722742,0.75471365,-0.072083496,0.68512124,0.7954305,-0.8725648,-0.49927863,1.0813751,0.3658319,1.3083732,-2.6132886,-0.2633952,2.235784,-2.53027,2.1502464,0.6219033,1.3976086,1.910755,-2.4862134,-2.614488,-0.3812899,-2.9279482,-2.244562,1.3939232,-2.4287164,-0.38064647,-1.4360101,-0.4384125,-2.816257,2.5611243,2.6183655,0.9149818,-0.020021692,-0.2692086,-1.491956,-0.53035766,-0.20186055,-0.37423104,3.017809,-3.2008781,-0.061408326,-1.5286543,-0.2091973,-2.2660398,-1.9760069,0.27548295,-1.5866196,0.14169633,1.0399185,-1.2434313,0.103123374,3.4255052,1.982295,0.09242556,-1.8291197,0.81028193,1.1391509,1.0945156,-2.5352175,0.56211555,-2.1551213,1.2307721,1.0742501,0,STAD
TCGA-BR-6455-01,-2.1010923,-0.20794693,-0.9573513,-3.339948,-1.121368,-0.9665805,0.19351672,-3.078698,0.69577265,1.1372188,-0.5416626,-2.3402486,-3.735478,-3.6365972,-0.17274418,-1.6926267,-0.5192746,0.4409539,-2.5626593,3.5426357,-0.63161314,-0.61302143,-1.5496666,0.14582576,-1.1289958,-0.23031764,1.4254223,-1.4367228,0.053958017,-0.98062223,-2.3081856,-0.45253316,2.3757832,-0.24696586,0.5674412,0.5713144,0.65798515,2.8869417,-0.06597422,1.0656801,1.1596738,-0.80371565,-1.302242,0.2563072,2.796394,-0.34316036,0.52697796,-0.38564238,1.4032061,0.71303374,-2.0720801,0.9886101,-1.6455228,0.025299203,0.6406094,-1.7702453,-4.452191,0.3750252,-3.2573373,-2.8852887,0.2767422,0.028096456,-0.07865754,-0.42682254,-0.82616526,-1.4650719,1.5856553,1.3837887,1.1706252,1.4001266,-1.3329659,-2.277264,0.64215124,-1.562877,1.2568592,2.1626155,-1.5877059,0.11997163,-0.8190742,-0.105747774,0.38675353,-1.6214406,0.6152253,-1.789332,-0.13637817,-1.2909261,-0.692482,-0.61110663,3.3426876,1.0821218,1.2977624,-0.38139853,2.622369,-0.7150301,2.091633,-3.216615,-1.5921357,-3.1434424,-1.190429,-0.09882178,1,STAD
TCGA-BR-6456-01,-1.5117079,-1.0580484,-0.015650969,-0.86129117,-1.528279,-2.445266,1.0180178,-2.9510407,-0.71544015,3.5236874,-1.2423044,-0.6732614,-1.8960453,-3.346354,0.51902074,-1.1889464,1.4142395,1.1097788,-1.8531091,3.069843,-1.6676353,2.152501,-0.21978112,-0.9764845,0.57436144,0.018048156,1.3534137,-0.89826804,-1.2360928,-0.6811288,-3.594942,2.756792,3.214665,-1.9084014,-1.5136477,0.4150964,1.2724655,2.5492787,-1.9895571,1.351065,1.1681284,-1.7358987,-2.3507583,-0.70753735,1.1651827,-1.5095427,-0.14838782,-0.5743132,-0.13330275,1.2337494,0.013255231,-0.9646233,-1.6696868,0.06787898,-0.27449903,-3.0682812,-1.7355634,0.91506946,-2.3269749,-2.2604308,1.0485245,-0.4637529,0.1922028,-1.933057,-0.27198613,-0.77622336,0.3518572,0.7559168,0.42722872,-1.4625751,1.492203,-2.0775995,-0.3356357,-1.5006602,-1.7215041,2.3315647,1.5066427,0.82353354,-0.39136106,-0.43930835,-1.9693499,-0.30147016,0.45368323,-1.2758925,-0.20506835,-0.5810705,0.22639422,1.1014206,2.7671206,0.46410453,1.3530172,0.8125654,2.0072885,1.459755,0.2590652,-1.2444633,-1.4091837,-3.478975,0.6754122,0.20748863,1,STAD
TCGA-BR-6457-01,-1.0270175,-0.49433026,0.555605,-2.2973952,-0.9993659,-2.3768005,-0.8505798,-1.978885,-0.5408338,2.0349002,-1.1870245,-1.1607718,-2.0756774,-2.6327758,0.42960542,-1.9870842,1.4743042,2.3414252,-2.5672956,3.479708,0.15566102,1.0940095,-0.9759684,-0.93386763,1.594594,-1.0957193,0.6593082,-1.1241221,-2.2012627,0.477707,-4.018099,1.640111,1.806028,-2.630661,-0.8998495,1.6283516,1.4824286,2.426434,-1.4649642,0.62894577,1.5536976,0.16057034,-1.2711842,-0.31668878,1.1257535,-0.83896893,-0.7551475,-0.74330884,0.5958529,1.9342376,-1.4076821,-0.42252606,-0.4653893,0.8096841,0.32031885,-3.0463662,-1.9841393,0.34765097,-2.361015,-1.6673143,1.6819416,-1.9300991,-0.11092353,-2.0625339,-0.0014828034,-1.48045,2.1391122,1.7350081,1.5908397,-0.81563807,0.48706797,-0.94327533,-1.479755,-0.55566484,-0.60728616,1.9975662,-1.4394459,0.24727213,-1.6928483,-0.88952255,-2.0517576,-1.1411426,0.56786627,-1.0421425,0.9308343,0.08789353,-1.2867774,1.3243086,2.746689,1.3948671,0.3077134,-1.363489,1.5277985,0.36462146,-0.10373386,-1.6377752,-0.1440967,-3.00841,1.1433059,1.5055707,1,STAD
TCGA-BR-6458-01,-2.5823023,-0.29902944,-0.27547675,-2.0880375,-0.5141822,-1.3946027,0.3225375,-3.7454317,0.8638689,2.7939878,-0.7338666,-1.7239068,-3.154671,-3.8855605,-0.31460398,-0.9375363,-0.19633517,0.31147605,-2.9780269,3.6558142,-1.2979009,1.1606909,-0.063109085,-0.82090974,-0.6262538,-0.25347275,1.7551744,-1.4464706,-0.24741828,-1.5589452,-3.409867,0.021411603,3.4490836,-1.6726278,-0.98532486,0.034881786,0.8767435,3.4849684,-1.5931402,1.3739554,1.6004736,-2.1096365,-1.6363095,1.2320468,2.404095,-1.1946844,-0.7709472,0.6298151,1.0334772,0.71974236,-0.3695896,-1.2499506,-1.522136,-0.36650398,-0.30908355,-1.8424962,-3.1696496,0.91890633,-3.1916173,-2.6732523,1.0549117,0.73756725,-0.29185486,-1.7402874,-0.9010748,-0.50626177,0.87269413,0.6855073,0.4931809,0.27713546,0.90388733,-1.5827641,0.27480257,-0.80002785,-0.018978538,2.086665,0.92711484,0.47713855,-0.73288405,-0.052448675,-0.28392473,-1.6433479,0.20254481,-0.9887005,-0.67803425,-0.7555832,-0.61583775,0.4766031,2.8801327,0.23205392,2.1386886,0.0730357,2.9968934,0.22371234,1.205937,-1.934029,-2.1096485,-3.7477193,-0.39857656,-0.010531955,1,STAD
TCGA-BR-6564-01,-0.90473044,-2.0312672,0.8501565,-1.7678523,-1.1308017,-2.4585886,-1.0779567,-1.6187283,-0.14413622,2.1173546,-1.5628811,-1.0842934,-1.878879,-2.5475628,0.2639649,-2.0371861,2.3221717,2.0020027,-2.744927,3.266005,0.09699935,1.8995641,-1.0936725,-0.68351233,1.3929843,-1.3566759,0.21203005,-1.4563026,-2.2741747,1.2100258,-4.204996,2.4957054,2.1818097,-2.180328,-0.47026613,2.038288,2.0492551,2.76899,-1.3054076,0.8100216,1.6044828,0.6750299,-1.269292,-0.34806442,0.5942628,-1.1659547,-0.64195395,-1.1881523,0.08497111,2.7096186,-1.3323799,0.0030942112,-0.3565834,0.3426049,1.4173986,-2.8118083,-1.5526546,0.15253794,-2.7724879,-1.7751988,1.060666,-2.4605422,0.32433027,-1.333673,0.64025635,-1.9100041,2.4128337,2.311612,1.5450376,-1.3799536,1.137329,-0.85265386,-2.0082273,-1.0156205,-1.1709355,2.7332447,-1.0237237,1.0811234,-2.1293344,-0.4765123,-2.8394089,-1.5830514,0.9906083,-1.3551173,0.50871277,0.8298501,-1.4410154,1.6069206,2.6880825,1.0268695,0.18465595,-1.7686354,1.3554049,0.797127,0.17845672,-1.1820104,0.13151309,-2.4137466,1.6080023,1.1898183,1,STAD
TCGA-BR-6565-01,-1.5384351,0.24617049,-0.23594922,-2.2437143,-1.2694638,-2.5359044,0.9585069,-3.3980412,-1.2116281,2.7607725,-1.382839,-1.6959672,-3.0764453,-3.5546875,0.87037617,-0.94717497,-0.5860892,0.18811616,-1.0726284,2.6186962,-0.5483352,1.063823,-0.37473458,0.12808146,0.362578,1.4524218,2.5730255,-0.47074988,0.0972078,-2.0037982,-2.441706,1.2646264,3.0229156,-1.6424124,-1.147742,0.11098668,0.5357879,2.8686075,-1.734606,1.872723,1.411667,-1.2250321,-2.961354,-0.67314696,1.9159914,-1.1672786,0.2730568,0.13074373,0.05196879,-0.5703563,-0.37581268,-0.34433293,-2.8440204,0.5800431,-1.1250205,-3.6408677,-3.0084236,1.8455973,-2.683561,-2.2730002,1.168594,0.28471735,0.30493075,-0.85282093,0.3502734,-0.45332018,0.7546763,0.77924794,0.97719693,-0.56474507,-0.4732783,-2.7571588,-0.12063366,-2.3233407,-0.22032814,1.8623637,0.25100756,0.30572048,0.06907284,-1.2293955,0.29286566,0.10543422,0.31279007,-2.3812983,0.32095316,-1.7861068,0.59989536,-0.16670187,3.1563869,0.5703712,1.6270623,1.5847228,2.4033992,-0.58009803,0.9293335,-2.0778623,-1.8918461,-3.6894755,-0.75711274,0.09630124,1,STAD
TCGA-BR-6566-01,-1.4454197,0.617279,-1.1467592,-3.4327846,-2.752427,-2.6020555,2.3545263,-3.1600215,-1.9824693,2.178558,-0.3946896,-2.6249,-5.136286,-3.707007,2.104723,0.47454914,-0.6857929,-0.2610223,0.13748205,1.6607311,0.3902635,1.3993982,-2.38584,1.7809405,-0.08282673,3.3056743,1.8289378,-0.15229477,-0.21313316,-2.1550453,-3.984983,-0.5931376,2.5771825,-0.90629375,-2.2483087,0.25093403,0.56430924,1.5692632,-1.9803258,2.386294,2.3243785,-1.3443325,-2.552606,-0.14296019,1.9771703,-1.1781436,0.502068,-0.89239526,-0.6985272,-0.9755484,-1.0687374,0.3985808,-3.6714437,1.5962505,-0.89000446,-4.680678,-3.7268615,2.1961489,-3.71487,-4.741595,1.6675628,1.2578862,-0.42756826,-1.3033634,-0.20024748,-1.3434161,0.8943373,1.2867572,0.6155848,-0.009117156,-2.6495612,-3.8848941,0.43520632,-3.5687442,-1.1957335,2.8951168,0.3461274,0.4783836,1.6742594,-2.4667957,0.992911,-0.007505676,-0.47770593,-3.3178077,-0.089639746,-0.49223238,1.8761139,-1.2065326,4.256548,-0.11748531,2.7140005,3.9136734,2.52294,0.91530854,2.920661,-2.4663677,-2.2493706,-3.810426,-0.07155822,-0.9307435,1,STAD
TCGA-BR-6705-01,-1.191658,-1.2309148,0.4223333,-2.1612325,-0.6102125,-1.3027097,-0.33497697,-2.0568206,0.3031537,2.0854392,-1.6703029,-1.0281702,-1.3798923,-2.954886,-0.21019179,-1.9994891,1.1346549,1.6608831,-3.0725853,2.5389059,0.03322381,1.7320024,-0.48225743,-0.59511095,1.1634686,-0.8446954,1.2729435,-1.3950852,-1.5121667,0.8089392,-4.568525,1.9116933,1.7793692,-2.9101787,-1.4705938,1.2585624,1.0289184,2.5951548,-2.1284475,1.295317,1.803261,-0.7642276,-1.0595261,0.38474944,1.0966731,-1.5796638,-1.117959,0.23042193,0.9783775,2.074372,-1.1277624,-0.8455438,-1.1454554,-0.5419485,-0.40529802,-2.5733447,-1.4390687,1.1541324,-1.9851032,-1.5109824,1.7729772,-0.84022105,0.12437031,-1.9953262,-0.859404,-0.9801446,1.628465,0.86285514,1.6398549,-0.6829331,1.1834698,-0.29748484,-1.2578195,-0.52637994,-0.6071301,1.6277039,0.4525354,0.5975998,-1.1148093,-0.1526563,-1.5279477,-1.7070419,0.5473363,-1.1145854,0.9984118,0.7201344,-1.0618597,1.8658736,2.694798,0.24296413,0.6334026,-0.5206819,2.5007994,0.4203162,-0.07697874,-1.1601598,-1.160023,-2.8161585,1.0386728,1.1683857,1,STAD
TCGA-BR-6706-01,-1.6323407,-0.55453885,0.097611114,-3.8878186,-1.095148,-1.3089998,-0.44539136,-2.5960767,0.25741878,1.3562245,-1.39918,-2.2691891,-2.8506336,-3.793786,0.14274028,-2.5141342,0.6336471,1.4844276,-3.1010146,3.1969285,0.53117263,0.14584005,-1.2628266,0.28507087,0.625197,-0.7532273,1.776197,-1.2928604,-0.56845444,0.41328788,-3.4276135,1.0371192,1.6522608,-1.6050701,0.32737568,1.5193287,0.26856014,3.0092475,-0.50336623,1.6487392,1.4135976,-0.2870017,-1.1172984,-0.35808355,2.3376284,-1.3879491,0.27214804,-0.56570804,1.5398434,1.8209522,-2.3703005,0.676873,-1.8201969,-0.14552478,0.37946954,-2.6146517,-4.0373573,0.5865976,-2.5162334,-2.263965,0.7374118,-1.0324867,0.20014186,-0.7644917,-0.89309484,-1.9046415,2.4796078,2.21351,1.9837726,0.90719736,-0.3749459,-1.6045618,-0.66263646,-1.1410904,0.963592,2.438456,-1.605223,0.46519205,-1.412197,0.2751742,-0.8277377,-1.8232964,0.9439953,-1.7928369,0.96252465,-0.65219325,-0.9272961,0.8470975,3.888145,0.90318924,0.604745,-1.0379577,2.7241275,-0.75301903,1.1528977,-3.0981536,-1.0971558,-3.081027,-0.40184063,0.67431015,1,STAD
TCGA-BR-6707-01,-2.4051087,0.042604767,-1.0756454,-3.932003,-1.4523308,-1.0649141,0.47010243,-3.5795038,0.55863017,0.84737796,-0.22624433,-2.4357405,-4.904902,-3.6520953,0.1703541,-1.09585,-1.0920842,0.08900012,-2.2362378,3.4053252,-0.5294384,-0.88885534,-1.9724846,0.77716166,-1.3029966,0.21605237,1.2033933,-1.2410593,0.5792791,-1.0945324,-2.305009,-1.2937497,2.3506052,0.509951,0.777756,0.70796806,0.8442655,2.8261232,0.017392205,1.3822716,1.3810323,-0.56691456,-1.1618651,0.4247633,3.296568,-0.5154577,0.83533245,-0.44041157,1.2714226,0.27314767,-2.4655302,1.3490627,-2.0300255,0.4257289,1.1545954,-1.8626571,-5.147624,0.5201127,-3.6461005,-3.5672958,0.032776114,0.4632165,-0.33904642,-0.008225739,-0.8179264,-1.8817104,1.8221334,1.8076516,1.1229408,1.9019519,-2.2266252,-2.6823363,0.9236391,-2.0259736,1.4865466,2.683222,-1.9018589,0.21489218,-0.43981513,0.02819474,1.0822289,-1.8730218,0.68307626,-2.3746417,-0.6856382,-1.1120381,-0.3532462,-1.3510671,3.756357,0.8410943,1.6792208,0.17866768,2.7191737,-0.40171275,2.9661644,-3.5658514,-2.0800405,-3.1610346,-1.4805572,-0.33687013,1,STAD
TCGA-BR-6801-01,-0.69446576,-1.0908278,-0.292075,-0.8307782,-0.72727394,-4.256316,0.6750996,-1.5443664,-1.1525098,3.2960906,-2.4226635,-3.2081695,-2.2226512,-4.213549,0.1372244,-0.18412565,-0.5645877,-1.9398849,-0.06813829,2.892891,-0.34444284,3.6065402,-1.4577556,0.6830947,-0.20090063,2.2244215,3.7076702,-0.85328126,-1.4609984,-2.546363,-1.3662838,2.619764,3.197734,-2.25467,-1.2387482,-0.15462525,-0.015865173,3.791308,-2.317697,2.1931038,1.0175776,-0.06346327,-4.2860312,-0.13750088,-0.15610442,-0.7312126,-1.620596,-0.5792108,0.34255302,-0.4694856,0.69321173,0.024002947,-2.2749722,0.131244,-0.92543817,-2.435424,-3.4215546,1.5442247,-3.3353097,-2.2687817,-0.5247591,-1.4650769,1.0238032,0.73492855,2.1717272,-0.23906821,0.66016465,0.81848377,1.2413933,-1.1319429,-0.39032176,-2.8287787,-1.7959214,-3.4181166,0.22338983,1.0843824,0.31353885,2.482767,-1.1867201,-2.903169,0.6668555,0.29585102,1.9227479,-3.1300173,1.4498185,-2.1828253,-0.16104558,0.937247,2.0758944,1.029962,1.1620002,0.72308445,2.4340463,-2.2719846,1.1337019,-1.5737208,-0.2831254,-3.8239431,-0.98734933,-1.3398402,1,STAD
TCGA-BR-6802-01,-0.7163947,0.34117624,-1.9380139,-3.08974,-1.990874,-1.2633704,0.18670891,-1.9470258,0.32834885,0.8225717,-0.16343306,-3.4819918,-3.6652968,-4.3456583,-0.64371854,-1.4391704,-0.50685143,-0.3612024,-1.0293715,2.8666584,0.3738434,0.64529145,-1.555288,1.9483031,-1.7706236,1.2238902,1.3178601,-0.3349727,-0.9579075,-1.3653216,-2.952675,-1.2632629,2.6658795,0.07879802,-0.03801955,-0.5770677,0.47211707,1.8388671,-0.18350558,0.8996475,1.3353896,-0.8851963,-2.255761,0.8546297,1.6147106,-0.2055078,0.65077174,-2.2429678,0.37361345,0.22641942,-1.6363517,2.178546,-1.311585,0.678578,0.04394203,-2.3685896,-4.0774326,1.236349,-3.1235898,-2.9403112,0.59978586,0.57709706,-0.5038874,-0.24476618,-1.7425141,-1.649487,1.1904076,2.0537946,0.20723793,1.2993104,-1.6136715,-2.9010315,0.57196385,-2.2532318,0.34543377,2.800423,-1.1775252,1.2544706,0.61711854,-1.0167551,1.4477565,-1.6871583,-0.3774584,-3.638417,0.3315804,1.3313943,-0.51422757,-0.81173766,4.2042255,0.8617485,2.068857,1.0387447,3.413401,-0.7286017,2.5683312,-4.089965,-1.3283956,-2.8799596,-1.2477939,-1.5510489,1,STAD
TCGA-BR-6803-01,-0.91960514,-1.3301957,0.1464141,-2.2624369,-1.2881461,-1.5662947,-1.0028566,-1.6656107,-0.18717194,1.6106327,-1.3404697,-1.1872288,-1.8794061,-2.1174676,0.2336359,-2.4700835,1.8648689,2.399884,-3.021563,3.1458561,-0.15132198,0.5000019,-1.3331344,-0.3724842,0.97535235,-1.3748128,0.22198477,-1.1367445,-2.232403,1.3827939,-4.3101277,1.9451339,1.9426528,-1.7905052,-0.17589101,2.0889566,1.921567,2.5573337,-0.5574309,0.4833272,1.1883968,0.53857917,-0.9970341,-0.6182744,0.87217003,-0.59781295,0.38362786,-1.3261483,0.09775261,2.6780438,-1.8216488,0.9966348,-0.5319485,0.23601338,1.1377574,-2.8313084,-2.054948,0.32931173,-2.7832038,-1.794507,1.5157608,-2.4567857,0.080612674,-1.4358735,-0.09812485,-2.1464186,2.508363,2.1808665,1.2456449,-0.9948908,0.72990894,-1.0403955,-1.2242705,-0.35330117,-0.70326084,2.753482,-1.6516796,0.30407384,-2.0847132,-0.09420769,-2.8094437,-1.8834219,0.6198892,-1.244852,0.4798997,0.734248,-1.1602832,1.1032976,2.8456233,1.3995508,-0.015716575,-1.446085,1.3628414,0.42796358,0.31388795,-1.8516078,0.11817231,-2.367523,1.2911203,0.92812574,1,STAD
TCGA-BR-6852-01,-1.4988028,0.70224625,-0.7740285,-3.9171438,-1.4255645,-0.85103977,0.5990578,-3.2164507,-0.31317803,1.4872847,-0.5648592,-2.2322824,-3.6386714,-3.543214,0.20986441,-1.5933752,-0.97057784,-0.006598305,-1.9404817,1.8713142,0.5043223,0.393832,-0.3746239,1.799442,-0.29492897,1.4426186,2.3719275,-0.4326835,0.48791906,-0.9185227,-3.2568445,-0.7300558,2.0230393,-1.0023803,-0.8244588,-0.088737994,0.026740614,2.4815521,-1.1993879,1.8769468,1.5280601,-1.2925398,-1.6935364,0.047676515,3.020407,-1.6854678,0.77869767,-0.2711884,0.9513249,-0.19328439,-1.4082553,0.6953371,-2.647936,0.14240257,-1.0574502,-3.346366,-4.0289097,1.8179473,-2.569064,-2.6977057,1.4332265,1.2331234,0.001280956,-0.62826675,-1.4765134,-1.5755693,1.4043692,1.7375702,0.84673715,0.842569,-1.1613116,-2.1233394,0.50723654,-1.7009414,1.0306519,2.6089911,-0.30959678,0.87347263,0.84110177,-0.03839831,1.410538,-1.1720722,-0.24340191,-3.2937505,0.11115924,0.084361404,0.16478734,-0.34854978,4.593841,-0.24446064,2.0464659,1.5938402,3.569394,-0.43847147,1.8220612,-3.2936628,-2.7428706,-3.0238342,-1.3457371,-0.3860296,1,STAD
TCGA-BR-7722-01,-1.277648,-1.3198715,-1.6952486,-2.2257607,-1.1189879,-1.2863351,-0.33464083,-2.1917512,0.556802,0.93965596,-0.5437764,-2.410172,-4.061314,-2.872216,-0.19961864,-1.5781173,0.647468,0.8744958,-2.6665583,3.125841,-1.4014581,-0.71746635,-2.1728141,0.5801807,-1.536483,0.23247878,0.026924513,-1.8121401,-1.2299691,-0.5891273,-2.5945454,0.010190761,3.529729,0.28371274,0.7632481,0.99419785,1.7780561,2.6705801,0.6123762,-0.2109002,0.5459562,-0.014318794,-2.2019296,0.042684373,1.0766734,1.7116905,1.4398152,-1.381717,-0.3027694,1.7574852,-2.3090904,2.7756705,-1.4115807,-0.18243256,1.7149627,-2.3659964,-3.4526803,0.62388414,-4.6819553,-3.4483361,0.2984597,-1.3425088,0.200501,-0.14851786,0.82593,-1.5757319,2.0548043,1.4390194,0.21470237,0.13707791,-0.6718611,-3.0624855,-0.08131929,-2.0457983,0.10754958,2.3608394,-2.3428369,-0.24030766,-1.9591419,-1.1272202,-0.92959785,-1.7651647,0.3546771,-1.9563016,-0.75268024,-0.5933221,0.04388026,-1.6350043,2.3000524,1.9731166,0.67786646,-0.8799299,1.2305212,-1.1747824,2.5158274,-2.719829,-0.3125947,-2.472596,-0.024951339,-0.73462987,1,STAD
TCGA-BR-8373-01,-0.8080756,0.3648694,-0.22206874,0.40358472,-0.2738012,-3.2853878,0.6329817,-3.1999362,-1.7989124,3.738321,-2.238336,-0.22171395,-1.2369573,-2.0776448,0.5934357,-0.86914647,0.40310287,0.7092241,-0.45612815,2.6765997,-2.269752,1.4128774,1.5946501,-0.98824894,1.165033,1.4293659,2.388513,-0.4489371,-0.31717038,-2.290868,-1.8066806,2.9480047,4.1797023,-2.2541916,-1.2030561,-0.4868415,1.4756039,3.0179856,-2.5148942,0.6786914,0.09029193,-1.4960835,-4.2505302,-1.0530353,0.6450307,-0.13144754,0.9855692,0.3396978,-1.1409495,-0.4389262,1.3401396,-1.169998,-1.9274693,0.6243864,-2.027492,-3.641267,-0.8257701,2.8483267,-2.3151293,-0.40250272,1.6260653,-0.28894433,-0.14693443,-1.4930942,1.2001497,1.1337837,-0.881087,0.3776919,-0.9592014,-2.9961724,2.132333,-2.5191987,-0.17927098,-1.1492928,-1.7898095,1.6643533,1.3789805,-0.828819,-0.5590272,-1.2575426,-0.7037914,0.49189854,0.14121775,-1.1700209,-0.71459657,-1.3556584,1.2354721,-0.5247256,1.0970987,1.1977472,0.6838329,1.9458216,1.2875313,-0.9392706,-0.84550273,-0.68777704,-1.1949515,-3.31429,-0.59220695,0.554349,1,STAD
